Molecule ChEMBL ID,Molecule Name,Molecule Max Phase,Molecular Weight,#RO5 Violations,AlogP,Compound Key,Smiles,Standard Type,Standard Relation,Standard Value,Standard Units,pChEMBL Value,Data Validity Comment,Comment,Uo Units,Ligand Efficiency BEI,Ligand Efficiency LE,Ligand Efficiency LLE,Ligand Efficiency SEI,Potential Duplicate,Assay ChEMBL ID,Assay Description,Assay Type,BAO Format ID,BAO Label,Assay Organism,Assay Tissue ChEMBL ID,Assay Tissue Name,Assay Cell Type,Assay Subcellular Fraction,Assay Parameters,Assay Variant Accession,Assay Variant Mutation,Target ChEMBL ID,Target Name,Target Organism,Target Type,Document ChEMBL ID,Source ID,Source Description,Document Journal,Document Year,Cell ChEMBL ID,Properties,metal,rdkit_smi,pIC50,mw,logp
CHEMBL3287218,PF-5190457,2.0,512.68,1.0,4.62,"16h, PF-5190457",Cc1cc(-c2ccc3c(c2)CC[C@H]3N2CC3(CCN(C(=O)Cc4cn5cc(C)sc5n4)CC3)C2)ncn1,IC50,'=',6900.0,nM,5.16,,,UO_0000065,10.07,0.19,0.54,7.75,0,CHEMBL3295453,Inhibition of human ERG,B,BAO_0000357,single protein format,Homo sapiens,,,,,,,,CHEMBL240,HERG,Homo sapiens,SINGLE PROTEIN,CHEMBL3286150,1,Scientific Literature,ACS Med Chem Lett,2014.0,,,0,Cc1cc(-c2ccc3c(c2)CC[C@H]3N2CC3(CCN(C(=O)Cc4cn5cc(C)sc5n4)CC3)C2)ncn1,-3.838849090737255,512.6830000000002,4.624040000000004
CHEMBL3218890,,,472.59,0.0,4.08,34,COc1cccc(-n2cc3nc(-c4cccnc4C)n(C[C@H]4CCCN(C(C)C)C4)c(=O)c3n2)c1,IC50,'=',47000.0,nM,4.33,,,UO_0000065,9.16,0.17,0.25,5.54,0,CHEMBL3227234,Inhibition of human ERG,B,BAO_0000357,single protein format,Homo sapiens,,,,,,,,CHEMBL240,HERG,Homo sapiens,SINGLE PROTEIN,CHEMBL3217433,1,Scientific Literature,Medchemcomm,2013.0,,,0,COc1cccc(-n2cc3nc(-c4cccnc4C)n(C[C@H]4CCCN(C(C)C)C4)c(=O)c3n2)c1,-4.672097857935717,472.5930000000004,4.081620000000003
CHEMBL3785486,,,384.91,0.0,4.56,3,CCCCNC(=O)C1c2ccccc2C(=O)N1CC(C)c1ccc(Cl)cc1,IC50,'=',32000.0,nM,4.5,,,UO_0000065,11.68,0.23,-0.07,9.1,0,CHEMBL3790041,Inhibition of human ERG,B,BAO_0000357,single protein format,Homo sapiens,,,,,,,,CHEMBL240,HERG,Homo sapiens,SINGLE PROTEIN,CHEMBL3784945,1,Scientific Literature,Bioorg Med Chem Lett,2016.0,,,0,CCCCNC(=O)C1c2ccccc2C(=O)N1CC(C)c1ccc(Cl)cc1,-4.505149978319906,384.907,4.556900000000004
CHEMBL4867978,,,467.59,0.0,4.49,4w,Fc1ccc2c(C3CCN(CCCOc4ccc(CCN5CCOCC5)cc4)CC3)noc2c1,IC50,'=',2410.1,nM,5.62,,,UO_0000065,12.01,0.23,1.13,11.02,0,CHEMBL4821061,Inhibition of human ERG by automated patch method relative to control,B,BAO_0000357,single protein format,Homo sapiens,,,,,,,,CHEMBL240,HERG,Homo sapiens,SINGLE PROTEIN,CHEMBL4819047,1,Scientific Literature,Bioorg Med Chem Lett,2021.0,,,0,Fc1ccc2c(C3CCN(CCCOc4ccc(CCN5CCOCC5)cc4)CC3)noc2c1,-3.38203506271893,467.5850000000004,4.490100000000004
CHEMBL562898,,,382.53,0.0,4.18,27,CCN(CC)C(=O)c1cc(C2=CC3(CCNCC3)Oc3ccccc32)cs1,IC50,'=',3463.0,nM,5.46,,,UO_0000065,14.27,0.28,1.28,13.14,0,CHEMBL1056550,Inhibition of human ERG channel expressed in HEK293 cells by voltage clamp assay,B,BAO_0000219,cell-based format,Homo sapiens,,,HEK293,,,,,CHEMBL240,HERG,Homo sapiens,SINGLE PROTEIN,CHEMBL1153522,1,Scientific Literature,J Med Chem,2009.0,CHEMBL3307715,,0,CCN(CC)C(=O)c1cc(C2=CC3(CCNCC3)Oc3ccccc32)cs1,-3.539452491549461,382.52900000000005,4.176400000000003
CHEMBL3422237,,,365.41,0.0,3.3,4,Cc1cc([C@H]2C[C@H]3CSC(N)=N[C@@]3(c3ccc(F)cc3F)CO2)on1,IC50,'=',1600.0,nM,5.8,,,UO_0000065,15.86,0.32,2.5,7.87,0,CHEMBL3423786,Inhibition of human ERG expressed in CHO cells,B,BAO_0000219,cell-based format,Homo sapiens,,,CHO,,,,,CHEMBL240,HERG,Homo sapiens,SINGLE PROTEIN,CHEMBL3421534,1,Scientific Literature,J Med Chem,2015.0,CHEMBL3308072,,0,Cc1cc([C@H]2C[C@H]3CSC(N)=N[C@@]3(c3ccc(F)cc3F)CO2)on1,-3.204119982655925,365.4050000000001,3.295820000000001
CHEMBL562983,,,359.83,0.0,3.74,8,O=C1N(CCN2Cc3ccccc3C2)CCN1c1ccc(F)c(Cl)c1,IC50,'=',5011.87,nM,5.3,,,UO_0000065,14.73,0.29,1.56,19.78,0,CHEMBL1057876,Displacement of [3H]dofetilide from human ERG channel by scintillation proximity assay,B,BAO_0000357,single protein format,Homo sapiens,,,,,,,,CHEMBL240,HERG,Homo sapiens,SINGLE PROTEIN,CHEMBL1152393,1,Scientific Literature,Bioorg Med Chem Lett,2009.0,,,0,O=C1N(CCN2Cc3ccccc3C2)CCN1c1ccc(F)c(Cl)c1,-3.6999997975545824,359.832,3.736900000000003
CHEMBL4467749,,,364.49,0.0,3.52,15cS,C[C@@H]1OC2(CCN(CCc3ccccc3)CC2)CN(c2ccccc2)C1=O,IC50,'=',300.0,nM,6.52,,,UO_0000065,17.9,0.33,3.0,19.9,0,CHEMBL4356657,Inhibition of human ERG expressed in CHOK1 cells assessed as reduction in channel current at -80 mV holding potential by whole cell patch clamp assay,B,BAO_0000219,cell-based format,Homo sapiens,,,,,,,,CHEMBL240,HERG,Homo sapiens,SINGLE PROTEIN,CHEMBL4354824,1,Scientific Literature,J Med Chem,2020.0,,,0,C[C@@H]1OC2(CCN(CCc3ccccc3)CC2)CN(c2ccccc2)C1=O,-2.4771212547196626,364.4890000000001,3.5156000000000027
CHEMBL4092687,,,317.36,0.0,3.24,5,COc1ccc(NC(=N)NCCCOc2ccc(F)cc2)cc1,IC50,'=',416.8,nM,6.38,,,UO_0000065,20.1,0.38,3.14,9.61,0,CHEMBL4017746,Inhibition of human ERG,B,BAO_0000357,single protein format,Homo sapiens,,,,,,,,CHEMBL240,HERG,Homo sapiens,SINGLE PROTEIN,CHEMBL4017455,1,Scientific Literature,Bioorg Med Chem Lett,2017.0,,,0,COc1ccc(NC(=N)NCCCOc2ccc(F)cc2)cc1,-2.619927710291468,317.364,3.239670000000001
CHEMBL585163,,,417.53,0.0,2.8,4a,COc1ccc(CCN2C(=O)N(NS(C)(=O)=O)CC2c2ccc(C)c(C)c2)cc1,IC50,'=',15800.0,nM,4.8,,,UO_0000065,11.5,0.23,2.0,6.08,0,CHEMBL1039568,Inhibition of human ERG by patch-clamp technique,B,BAO_0000357,single protein format,Homo sapiens,,,,,,,,CHEMBL240,HERG,Homo sapiens,SINGLE PROTEIN,CHEMBL1154688,1,Scientific Literature,J Med Chem,2009.0,,,0,COc1ccc(CCN2C(=O)N(NS(C)(=O)=O)CC2c2ccc(C)c(C)c2)cc1,-4.198657086954422,417.5310000000002,2.797640000000001
CHEMBL4071991,,,401.55,0.0,4.34,21g,Cc1ccc([C@@H]2CN(C(=O)[C@H]3CC[C@H](CN)CC3)C[C@H]2c2ccc(C#N)cc2)cc1,IC50,'=',12100.0,nM,4.92,,,UO_0000065,12.25,0.22,0.58,7.01,0,CHEMBL4047451,Inhibition of human ERG expressed in CHO cells by Ionworks electrophysiology method,B,BAO_0000219,cell-based format,Homo sapiens,,,,,,,,CHEMBL240,HERG,Homo sapiens,SINGLE PROTEIN,CHEMBL4043241,1,Scientific Literature,Bioorg Med Chem Lett,2017.0,,,0,Cc1ccc([C@@H]2CN(C(=O)[C@H]3CC[C@H](CN)CC3)C[C@H]2c2ccc(C#N)cc2)cc1,-4.08278537031645,401.5540000000001,4.341400000000003
CHEMBL3330060,,,329.3,0.0,1.83,8l,N#C[C@@H]1C[C@H](F)CN1C(=O)C[C@H](N)Cc1cc(F)c(F)cc1F,IC50,'=',97700.0,nM,4.01,,,UO_0000065,12.18,0.24,2.18,5.72,0,CHEMBL3370430,Inhibition of human ERG expressed in CHO cells after 20 mins by thallium assay,B,BAO_0000219,cell-based format,Homo sapiens,,,CHO,,,,,CHEMBL240,HERG,Homo sapiens,SINGLE PROTEIN,CHEMBL3351537,1,Scientific Literature,Eur J Med Chem,2014.0,CHEMBL3308072,,0,N#C[C@@H]1C[C@H](F)CN1C(=O)C[C@H](N)Cc1cc(F)c(F)cc1F,-4.9898945637187735,329.297,1.8263800000000003
CHEMBL3617353,,,393.44,0.0,4.12,32,Nc1nc(NC2CCNCC2)c2sc(-c3ccc(C(F)(F)F)cc3)cc2n1,IC50,'=',900.0,nM,6.05,,,UO_0000065,15.37,0.31,1.93,7.97,0,CHEMBL3620197,Inhibition of human ERG expressed in CHO cells by patch clamp electrophysiology assay,B,BAO_0000219,cell-based format,Homo sapiens,,,CHO,,,,,CHEMBL240,HERG,Homo sapiens,SINGLE PROTEIN,CHEMBL3616374,1,Scientific Literature,J Med Chem,2015.0,CHEMBL3308072,,0,Nc1nc(NC2CCNCC2)c2sc(-c3ccc(C(F)(F)F)cc3)cc2n1,-2.9542425094393248,393.4380000000001,4.123200000000002
CHEMBL2041183,,,630.63,2.0,5.88,11b,Cc1cc(C(=O)O)ccc1-c1ccc(N2C(=O)N(c3cc(C(F)(F)F)ncn3)C3(CCN(Cc4ncccc4C)CC3)C2=O)cc1,IC50,'=',21000.0,nM,4.68,,,UO_0000065,7.42,0.14,-1.2,3.9,0,CHEMBL2045992,Binding affinity to human Erg,B,BAO_0000357,single protein format,Homo sapiens,,,,,,,,CHEMBL240,HERG,Homo sapiens,SINGLE PROTEIN,CHEMBL2040836,1,Scientific Literature,J Med Chem,2012.0,,,0,Cc1cc(C(=O)O)ccc1-c1ccc(N2C(=O)N(c3cc(C(F)(F)F)ncn3)C3(CCN(Cc4ncccc4C)CC3)C2=O)cc1,-4.32221929473392,630.6270000000001,5.880440000000005
CHEMBL3622104,,,446.51,0.0,2.48,5,Cc1c([C@@H](O)CN2CCC3(CC2)CC(=O)N(c2ccc(C#N)cn2)C3)ccc2c1COC2=O,IC50,'=',1800.0,nM,5.75,,,UO_0000065,12.87,0.24,3.26,5.38,0,CHEMBL4004312,Displacement of [35S]MK499 from human ERG expressed in HEK293 cells,B,BAO_0000219,cell-based format,Homo sapiens,,,HEK293,,,,,CHEMBL240,HERG,Homo sapiens,SINGLE PROTEIN,CHEMBL4002630,1,Scientific Literature,Bioorg Med Chem Lett,2017.0,CHEMBL3307715,,0,Cc1c([C@@H](O)CN2CCC3(CC2)CC(=O)N(c2ccc(C#N)cn2)C3)ccc2c1COC2=O,-3.255272505103306,446.5070000000002,2.4846000000000004
CHEMBL1290732,,,377.49,0.0,2.61,21,CC(C)S(=O)(=O)N[C@H]1CN(C)C[C@@H]1c1ccc(-c2cccnc2F)cc1,IC50,'=',6300.0,nM,5.2,,,UO_0000065,13.78,0.27,2.59,8.35,0,CHEMBL1291783,Displacement of [3H]-dofetilide from human hERG,B,BAO_0000357,single protein format,Homo sapiens,,,,,,,,CHEMBL240,HERG,Homo sapiens,SINGLE PROTEIN,CHEMBL1287696,1,Scientific Literature,Bioorg Med Chem Lett,2010.0,,,0,CC(C)S(=O)(=O)N[C@H]1CN(C)C[C@@H]1c1ccc(-c2cccnc2F)cc1,-3.7993405494535817,377.48500000000007,2.613100000000001
CHEMBL519418,,,443.5,0.0,3.54,1,CN(C)[C@@H]1CCC[C@H]1Nc1nc(Nc2ccc(S(C)(=O)=O)cc2)ncc1C(F)(F)F,IC50,'=',4700.0,nM,5.33,,,UO_0000065,12.01,0.24,1.79,6.11,0,CHEMBL1787952,Inhibition of human ERG by cell based by patch clamp assay,B,BAO_0000219,cell-based format,Homo sapiens,,,,,,,,CHEMBL240,HERG,Homo sapiens,SINGLE PROTEIN,CHEMBL1781887,1,Scientific Literature,Bioorg Med Chem Lett,2009.0,,,0,CN(C)[C@@H]1CCC[C@H]1Nc1nc(Nc2ccc(S(C)(=O)=O)cc2)ncc1C(F)(F)F,-3.6720978579357175,443.4950000000001,3.537100000000001
CHEMBL3903779,,,506.64,2.0,5.62,84a; single enantiomer 1,Cn1c(SCCCN2CC[C@]3(C[C@@H]3c3ccc(C(F)(F)F)cc3)C2)nnc1C1CC2CCC(C1)O2,IC50,'=',2454.71,nM,5.61,,,UO_0000065,11.07,0.22,-0.01,12.99,0,CHEMBL3855279,Inhibition of human ERG transfected in HEK293 cells assessed as reduction in tail current by patch clamp assay,B,BAO_0000219,cell-based format,Homo sapiens,,,HEK293,,,,,CHEMBL240,HERG,Homo sapiens,SINGLE PROTEIN,CHEMBL3853329,1,Scientific Literature,J Med Chem,2016.0,CHEMBL3307715,,0,Cn1c(SCCCN2CC[C@]3(C[C@@H]3c3ccc(C(F)(F)F)cc3)C2)nnc1C1CC2CCC(C1)O2,-3.390000191840222,506.63800000000026,5.620700000000006
CHEMBL1778033,,,487.61,1.0,5.02,1,CCN1C(=O)c2nc(Cc3ccccc3)n(Cc3ccccc3)c2N2CC3(CCc4ccccc43)N=C12,IC50,'=',2300.0,nM,5.64,,,UO_0000065,11.56,0.21,0.62,10.49,0,CHEMBL1781387,Inhibition of human ERG by voltage-clamp electrophysiology,B,BAO_0000357,single protein format,Homo sapiens,,,,,,,,CHEMBL240,HERG,Homo sapiens,SINGLE PROTEIN,CHEMBL1777773,1,Scientific Literature,Bioorg Med Chem Lett,2011.0,,,0,CCN1C(=O)c2nc(Cc3ccccc3)n(Cc3ccccc3)c2N2CC3(CCc4ccccc43)N=C12,-3.361727836017593,487.6070000000003,5.015600000000005
CHEMBL4102858,,,465.58,0.0,2.95,16j,COc1ccc(Cn2c(=O)n3ncnc3c3c4c(sc32)CN(CC2CCOCC2)CC4)cc1,IC50,'=',2200.0,nM,5.66,,,UO_0000065,12.15,0.23,2.71,7.66,0,CHEMBL4011543,Inhibition of human ERG,B,BAO_0000357,single protein format,Homo sapiens,,,,,,,,CHEMBL240,HERG,Homo sapiens,SINGLE PROTEIN,CHEMBL4007512,1,Scientific Literature,J Med Chem,2017.0,,,0,COc1ccc(Cn2c(=O)n3ncnc3c3c4c(sc32)CN(CC2CCOCC2)CC4)cc1,-3.342422680822206,465.5790000000004,2.947300000000001
CHEMBL4760511,,,427.51,0.0,3.18,22,Cc1nn(-c2ccnc3[nH]c(-c4cccc5c4ccn5C)nc23)cc1CN1CC[C@H](O)C1,IC50,'=',27000.0,nM,4.57,,,UO_0000065,10.69,0.19,1.39,5.2,0,CHEMBL4669217,Inhibition of human ERG,B,BAO_0000357,single protein format,Homo sapiens,,,,,,,,CHEMBL240,HERG,Homo sapiens,SINGLE PROTEIN,CHEMBL4665716,1,Scientific Literature,Bioorg Med Chem Lett,2020.0,,,0,Cc1nn(-c2ccnc3[nH]c(-c4cccc5c4ccn5C)nc23)cc1CN1CC[C@H](O)C1,-4.431363764158987,427.5120000000003,3.1773200000000017
CHEMBL4750691,,,521.04,2.0,5.9,26,Cc1cc(Cl)cc(N2C=Nc3cc(C)c(-c4cc(O)cc(F)c4)cc3C2C(=O)N(C)C[C@@H]2CCCN2)c1,IC50,'=',630.96,nM,6.2,,,UO_0000065,11.9,0.23,0.3,9.09,0,CHEMBL4669424,Inhibition of human ERG expressed in HEK293 cells,B,BAO_0000219,cell-based format,Homo sapiens,,,HEK293,,,,,CHEMBL240,HERG,Homo sapiens,SINGLE PROTEIN,CHEMBL4665730,1,Scientific Literature,Bioorg Med Chem Lett,2020.0,,,0,Cc1cc(Cl)cc(N2C=Nc3cc(C)c(-c4cc(O)cc(F)c4)cc3C2C(=O)N(C)C[C@@H]2CCCN2)c1,-2.800001827817969,521.0360000000003,5.900040000000006
CHEMBL2147213,,,415.42,0.0,4.45,5,O=C(NCCc1ccccc1-c1cccnc1)c1ccc(OCCC(F)(F)F)nc1,IC50,'=',6309.57,nM,5.2,,,UO_0000065,12.52,0.24,0.75,8.11,0,CHEMBL2149459,Inhibition of human ERG channel by whole cell voltage-clamp electrophysiology assay,B,BAO_0000357,single protein format,Homo sapiens,,,,,,,,CHEMBL240,HERG,Homo sapiens,SINGLE PROTEIN,CHEMBL2146409,1,Scientific Literature,Bioorg Med Chem Lett,2012.0,,,0,O=C(NCCc1ccccc1-c1cccnc1)c1ccc(OCCC(F)(F)F)nc1,-3.799999762890647,415.4150000000001,4.447300000000004
CHEMBL1813316,,,298.26,0.0,4.76,"23b, enantiomer",CCN1C[C@H]2CCCC[C@@]2(c2ccc(Cl)c(Cl)c2)C1,IC50,'=',4730.0,nM,5.33,,,UO_0000065,17.85,0.38,0.57,164.36,0,CHEMBL1816746,Inhibition of human ERG expressed in CHO cells by high throughput single cell planar patch clamp method,B,BAO_0000219,cell-based format,Homo sapiens,,,CHO,,,,,CHEMBL240,HERG,Homo sapiens,SINGLE PROTEIN,CHEMBL1811752,1,Scientific Literature,J Med Chem,2011.0,CHEMBL3308072,,0,CCN1C[C@H]2CCCC[C@@]2(c2ccc(Cl)c(Cl)c2)C1,-3.674861140737812,298.25700000000006,4.756900000000005
CHEMBL1642189,,,397.44,0.0,4.63,30,COc1cc(/C=C/c2nc(N)c3c(n2)oc2ccccc23)ccc1-n1cnc(C)c1,IC50,'=',510.0,nM,6.29,,,UO_0000065,15.83,0.29,1.66,6.84,0,CHEMBL1648352,Displacement of radiolabeled MK-499 from human ERG expressed in HEK293 cells,B,BAO_0000219,cell-based format,Homo sapiens,,,HEK293,,,,,CHEMBL240,HERG,Homo sapiens,SINGLE PROTEIN,CHEMBL1641467,1,Scientific Literature,Bioorg Med Chem Lett,2011.0,CHEMBL3307715,,0,COc1cc(/C=C/c2nc(N)c3c(n2)oc2ccccc23)ccc1-n1cnc(C)c1,-2.7075701760979363,397.4380000000001,4.631320000000003
CHEMBL1952144,,,426.83,0.0,3.78,9c,FC(F)(F)Oc1cccc(-n2nnc3cc(Cl)c(NCC4CCNCC4)nc32)c1,IC50,'=',398.11,nM,6.4,,,UO_0000065,14.99,0.3,2.62,8.32,0,CHEMBL1954570,Displacement of [3H]astemizole from human ERG expressed in CHO-K1 cell membranes,B,BAO_0000219,cell-based format,Homo sapiens,,,CHO-K1,,,,,CHEMBL240,HERG,Homo sapiens,SINGLE PROTEIN,CHEMBL1949661,1,Scientific Literature,Bioorg Med Chem Lett,2012.0,CHEMBL3307512,,0,FC(F)(F)Oc1cccc(-n2nnc3cc(Cl)c(NCC4CCNCC4)nc32)c1,-2.60000308662774,426.83000000000027,3.7790000000000017
CHEMBL3221519,,,490.91,0.0,1.8,25,N#Cc1ccc(NC(=O)[C@H](CN2CC(O)C2)Oc2ncnc3c2cnn3-c2ccccc2Cl)nc1,IC50,'=',10000.0,nM,5.0,,,UO_0000065,10.19,0.2,3.2,3.52,0,CHEMBL3227002,Inhibition of human ERG by electrophysiological analysis,B,BAO_0000357,single protein format,Homo sapiens,,,,,,,,CHEMBL240,HERG,Homo sapiens,SINGLE PROTEIN,CHEMBL3217445,1,Scientific Literature,Medchemcomm,2013.0,,,0,N#Cc1ccc(NC(=O)[C@H](CN2CC(O)C2)Oc2ncnc3c2cnn3-c2ccccc2Cl)nc1,-4.0,490.9110000000001,1.798179999999999
CHEMBL1823044,,,361.46,0.0,2.02,sto11k,O=C(C1CC(Oc2ccc(F)cc2)CN1)N1CCCN(C2CCC2)CC1,IC50,'=',10000.0,nM,5.0,,,UO_0000065,13.83,0.26,2.98,11.16,0,CHEMBL1827362,Displacement of [3H]dofetilide from human recombinant ERG by Competitive binding assay,B,BAO_0000357,single protein format,Homo sapiens,,,,,,,,CHEMBL240,HERG,Homo sapiens,SINGLE PROTEIN,CHEMBL1821550,1,Scientific Literature,Bioorg Med Chem Lett,2011.0,,,0,O=C(C1CC(Oc2ccc(F)cc2)CN1)N1CCCN(C2CCC2)CC1,-4.0,361.4610000000002,2.0218
CHEMBL3774412,,,451.6,0.0,2.97,27,COc1cccc(N2CCC3CN(CCCSc4nnc(-c5cnccn5)n4C)CC32)c1,IC50,'=',794.33,nM,6.1,,,UO_0000065,13.51,0.26,3.13,8.45,0,CHEMBL3776609,Inhibition of human ERG tail current expressed in HEK293 cells after 5 mins by patch clamp assay,B,BAO_0000219,cell-based format,Homo sapiens,,,HEK293,,,,,CHEMBL240,HERG,Homo sapiens,SINGLE PROTEIN,CHEMBL3774368,1,Scientific Literature,Bioorg Med Chem,2016.0,CHEMBL3307715,,0,COc1cccc(N2CCC3CN(CCCSc4nnc(-c5cnccn5)n4C)CC32)c1,-2.900000965153469,451.60000000000014,2.973600000000001
CHEMBL3220877,,,488.47,0.0,3.38,7,NCC(=O)N1CCN(c2cnc3cc(C(F)(F)F)cc(NCc4cccc([N+](=O)[O-])c4)c3c2)CC1,IC50,'=',18300.0,nM,4.74,,,UO_0000065,9.7,0.18,1.36,4.03,0,CHEMBL3226599,Displacement of [3H]dofetilide from human ERG expressed in CHO cells after 30 mins by FluxOR thallium assay,B,BAO_0000219,cell-based format,Homo sapiens,,,CHO,,,,,CHEMBL240,HERG,Homo sapiens,SINGLE PROTEIN,CHEMBL3217558,1,Scientific Literature,Medchemcomm,2012.0,CHEMBL3308072,,0,NCC(=O)N1CCN(c2cnc3cc(C(F)(F)F)cc(NCc4cccc([N+](=O)[O-])c4)c3c2)CC1,-4.26245108973043,488.4700000000003,3.3812000000000038
CHEMBL551921,,,439.52,0.0,4.73,2j,O=C(NC1CC1c1ccccc1)N1CCC(c2nc(-c3ccc4ccccc4n3)no2)CC1,IC50,'=',2600.0,nM,5.58,,,UO_0000065,12.71,0.23,0.86,6.64,0,CHEMBL1051701,Inhibition of IKr channel,B,BAO_0000357,single protein format,,,,,,,,,CHEMBL240,HERG,Homo sapiens,SINGLE PROTEIN,CHEMBL1152451,1,Scientific Literature,J Med Chem,2009.0,,,0,O=C(NC1CC1c1ccccc1)N1CCC(c2nc(-c3ccc4ccccc4n3)no2)CC1,-3.4149733479708178,439.5190000000002,4.729900000000004
CHEMBL4075605,,,581.56,1.0,3.58,13,CC1(C(=O)N2CCO[C@@H](c3nc(-c4ccc(C(=O)Nc5cc(C(F)(F)F)ccn5)cc4)c4c(N)nccn34)C2)COC1,IC50,'=',14400.0,nM,4.84,,,UO_0000065,8.33,0.16,1.26,3.53,0,CHEMBL4057949,Inhibition of human ERG by [35S]-MK499 displacement or iKr channel assay,B,BAO_0000357,single protein format,Homo sapiens,,,,,,,,CHEMBL240,HERG,Homo sapiens,SINGLE PROTEIN,CHEMBL4052776,1,Scientific Literature,Bioorg Med Chem Lett,2017.0,,,0,CC1(C(=O)N2CCO[C@@H](c3nc(-c4ccc(C(=O)Nc5cc(C(F)(F)F)ccn5)cc4)c4c(N)nccn34)C2)COC1,-4.158362492095249,581.555,3.5810000000000013
CHEMBL242601,,,474.64,0.0,3.48,40,Cc1cnc(-c2nnc(SCCN3CCc4ccc(-c5cc(C)nn5C)cc4CC3)n2C)cn1,IC50,'=',1995.26,nM,5.7,,,UO_0000065,12.01,0.23,2.22,7.35,0,CHEMBL895464,Displacement of [3H]dofetilide from hERG expressed in CHO cells,B,BAO_0000219,cell-based format,Homo sapiens,,,CHO,,,,,CHEMBL240,HERG,Homo sapiens,SINGLE PROTEIN,CHEMBL1148818,1,Scientific Literature,J Med Chem,2007.0,CHEMBL3308072,,0,Cc1cnc(-c2nnc(SCCN3CCc4ccc(-c5cc(C)nn5C)cc4CC3)n2C)cn1,-3.299999496116984,474.63800000000026,3.482340000000001
CHEMBL3121095,,,339.44,0.0,2.55,"R,S(+)-4a, R,S-4a",O=C1NN=C(c2ccc(OC3CCN(C4CCC4)CC3)cc2)[C@H]2C[C@@H]12,IC50,'=',14000.0,nM,4.85,,,UO_0000065,14.3,0.27,2.3,9.0,0,CHEMBL3123331,Inhibition of human ERG channel by patch clamp technique,B,BAO_0000019,assay format,Homo sapiens,,,,,,,,CHEMBL240,HERG,Homo sapiens,SINGLE PROTEIN,CHEMBL3120141,1,Scientific Literature,Bioorg Med Chem Lett,2014.0,,,0,O=C1NN=C(c2ccc(OC3CCN(C4CCC4)CC3)cc2)[C@H]2C[C@@H]12,-4.146128035678238,339.4390000000001,2.5523000000000007
CHEMBL3237564,,,367.46,0.0,1.88,22,NC(=O)c1nnc(N[C@@H]2CCCC[C@@H]2N)cc1Nc1ccc2c(n1)CCC2,IC50,'=',7943.28,nM,5.1,,,UO_0000065,13.88,0.26,3.22,3.87,0,CHEMBL3240911,Inhibition of human ERG expressed in CHO cells by patch clamp method,B,BAO_0000219,cell-based format,Homo sapiens,,,CHO,,,,,CHEMBL240,HERG,Homo sapiens,SINGLE PROTEIN,CHEMBL3232975,1,Scientific Literature,J Med Chem,2014.0,CHEMBL3308072,,0,NC(=O)c1nnc(N[C@@H]2CCCC[C@@H]2N)cc1Nc1ccc2c(n1)CCC2,-3.899999871665804,367.45700000000016,1.884599999999999
CHEMBL3289798,,,399.77,0.0,4.68,8,Nc1nc(-c2ccc(F)cc2)cn1CC(O)c1ccc(C(F)(F)F)cc1Cl,IC50,'=',25000.0,nM,4.6,,,UO_0000065,11.51,0.23,-0.08,7.18,0,CHEMBL3296720,Inhibition of human ERG,B,BAO_0000357,single protein format,Homo sapiens,,,,,,,,CHEMBL240,HERG,Homo sapiens,SINGLE PROTEIN,CHEMBL3286148,1,Scientific Literature,J Med Chem,2014.0,,,0,Nc1nc(-c2ccc(F)cc2)cn1CC(O)c1ccc(C(F)(F)F)cc1Cl,-4.3979400086720375,399.7750000000001,4.677200000000003
CHEMBL401895,,,460.54,0.0,3.93,72,Cc1cc(C)n(-c2cc(NC(=O)COc3cccc(CN(C)C)c3)nc(-c3ccc(C)o3)n2)n1,IC50,'=',1200.0,nM,5.92,,,UO_0000065,12.86,0.24,1.99,6.02,0,CHEMBL3267744,Inhibition of human ERG channel by patch-clamp assay,B,BAO_0000357,single protein format,Homo sapiens,,,,,,,,CHEMBL240,HERG,Homo sapiens,SINGLE PROTEIN,CHEMBL3259781,1,Scientific Literature,J Med Chem,2014.0,,,0,Cc1cc(C)n(-c2cc(NC(=O)COc3cccc(CN(C)C)c3)nc(-c3ccc(C)o3)n2)n1,-3.0791812460476247,460.5380000000002,3.9266600000000023
CHEMBL3683287,,,428.83,0.0,4.21,10f,N#Cc1ccc(Oc2ccc(S(=O)(=O)Nc3ccc(F)cn3)cc2C#N)cc1Cl,IC50,'=',67000.0,nM,4.17,,,UO_0000065,9.73,0.2,-0.04,3.6,0,CHEMBL3853465,Inhibition of human ERG by patch clamp method,B,BAO_0000019,assay format,Homo sapiens,,,,,,,,CHEMBL240,HERG,Homo sapiens,SINGLE PROTEIN,CHEMBL3853264,1,Scientific Literature,Medchemcomm,2016.0,,,0,N#Cc1ccc(Oc2ccc(S(=O)(=O)Nc3ccc(F)cn3)cc2C#N)cc1Cl,-4.826074802700826,428.8320000000001,4.210560000000002
