CIDX	RIDX	COMPOUND_NAME	COMPOUND_KEY
SPE_K05419687	LEY_VERO	PSB-603	PSB-603
SPE_K05434375	LEY_VERO	HA-1004_HCL	HA-1004_HCL
SPE_K05444225	LEY_VERO	E7449	E7449
SPE_K05445342	LEY_VERO	WP1066	WP1066
SPE_K05446112	LEY_VERO	Ledipasvir	Ledipasvir
SPE_K05464208	LEY_VERO	JX-401	JX-401
SPE_K05505104	LEY_VERO	Exendin-4	Exendin-4
SPE_K05524748	LEY_VERO	Dronedarone HCl (Multaq)	Dronedarone HCl (Multaq)
SPE_K05528470	LEY_VERO	L-745870	L-745870
SPE_K05531427	LEY_VERO	Briciclib	Briciclib
SPE_K05653025	LEY_VERO	NHI-2	NHI-2
SPE_K05658747	LEY_VERO	Raltegravir (MK-0518)	Raltegravir (MK-0518)
SPE_K05673000	LEY_VERO	DICLOXACILLIN SODIUM	DICLOXACILLIN SODIUM
SPE_K05674516	LEY_VERO	PSI-7976	PSI-7976
SPE_K05677083	LEY_VERO	PACOCF3	PACOCF3
SPE_K05680146	LEY_VERO	dodecyl-sulfate	dodecyl-sulfate
SPE_K05717154	LEY_VERO	orphanin-fq; NOCICEPTIN	orphanin-fq; NOCICEPTIN
SPE_K05724540	LEY_VERO	FTAXILIDE	FTAXILIDE
SPE_K05804044	LEY_VERO	AZ-628	AZ-628
SPE_K05850076	LEY_VERO	Sotagliflozin	Sotagliflozin
SPE_K05858796	LEY_VERO	Iinerixibat	Iinerixibat
SPE_K05878375	LEY_VERO	Sodium butyrate	Sodium butyrate
SPE_K05907307	LEY_VERO	NONIVAMIDE	NONIVAMIDE
SPE_K05919151	LEY_VERO	Dixanthogen	Dixanthogen
SPE_K05973499	LEY_VERO	AZ-12080282	AZ-12080282
SPE_K05977355	LEY_VERO	fluconazole	fluconazole
SPE_K05977823	LEY_VERO	Tenovin-1	Tenovin-1
SPE_K06014311	LEY_VERO	DH-97	DH-97
SPE_K06050544	LEY_VERO	(D)-5-methylhydantoin	(D)-5-methylhydantoin
SPE_K06152156	LEY_VERO	(2;2-Dichloro-1;1-difluoroethyl) methyl ether	(2;2-Dichloro-1;1-difluoroethyl) methyl ether
SPE_K06159959	LEY_VERO	CCMQ	CCMQ
SPE_K06181161	LEY_VERO	CARBETAPENTANE CITRATE	CARBETAPENTANE CITRATE
SPE_K06182768	LEY_VERO	A-366	A-366
SPE_K06191411	LEY_VERO	SM-164	SM-164
SPE_K06204668	LEY_VERO	3;4-DCPG-(R)	3;4-DCPG-(R)
SPE_K06208435	LEY_VERO	YS-035	YS-035
SPE_K06221026	LEY_VERO	DUP-697	DUP-697
SPE_K06222852	LEY_VERO	Posaconazole	Posaconazole
SPE_K06234293	LEY_VERO	LY364947	LY364947
SPE_K06240250	LEY_VERO	Rilpivirine	Rilpivirine
SPE_K06273313	LEY_VERO	Doxycycline (hyclate)	Doxycycline (hyclate)
SPE_K06294530	LEY_VERO	UK 383367	UK 383367
SPE_K06328344	LEY_VERO	Bremelanotide (Acetate)	Bremelanotide (Acetate)
SPE_K06335600	LEY_VERO	tizanidine	tizanidine
SPE_K06338106	LEY_VERO	4-tert-butylphenol	4-tert-butylphenol
SPE_K06357403	LEY_VERO	Velneperit	Velneperit
SPE_K06388322	LEY_VERO	Pramipexole dihydrochloride monohydrate 	Pramipexole dihydrochloride monohydrate 
SPE_K06388517	LEY_VERO	lofemizole	lofemizole
SPE_K06405316	LEY_VERO	CID-2745687	CID-2745687
SPE_K06426971	LEY_VERO	ryuvidine	ryuvidine
SPE_K06455935	LEY_VERO	Daprodustat	Daprodustat
SPE_K06467130	LEY_VERO	CL316243	CL316243
SPE_K06496777	LEY_VERO	AT-1015	AT-1015
SPE_K06502269	LEY_VERO	L-methionine	L-methionine
SPE_K06542892	LEY_VERO	ASP3026	ASP3026
SPE_K06543683	LEY_VERO	bisindolylmaleimide-ix	bisindolylmaleimide-ix
SPE_K06557128	LEY_VERO	Voriconazole	Voriconazole
SPE_K06593056	LEY_VERO	LE-135	LE-135
SPE_K06625472	LEY_VERO	Olopatadine hydrochloride (Opatanol)	Olopatadine hydrochloride (Opatanol)
SPE_K06644925	LEY_VERO	oleamide	oleamide
SPE_K06665116	LEY_VERO	L-asparagine	L-asparagine
SPE_K06674495	LEY_VERO	Nafamostat mesylate	Nafamostat mesylate
SPE_K06712146	LEY_VERO	YM-90709	YM-90709
SPE_K06749501	LEY_VERO	GSK1838705A	GSK1838705A
SPE_K06750613	LEY_VERO	GSK1059615	GSK1059615
SPE_K06753942	LEY_VERO	Nobiletin (Hexamethoxyflavone)	Nobiletin (Hexamethoxyflavone)
SPE_K06762493	LEY_VERO	isbufylline	isbufylline
SPE_K06814349	LEY_VERO	Fosbretabulin (disodium)	Fosbretabulin (disodium)
SPE_K06817181	LEY_VERO	1;2;3;4;5;6-hexabromocyclohexane	1;2;3;4;5;6-hexabromocyclohexane
SPE_K06854232	LEY_VERO	AM-580	AM-580
SPE_K06878038	LEY_VERO	DEFERIPRONE	DEFERIPRONE
SPE_K06890060	LEY_VERO	alda-1	alda-1
SPE_K06894065	LEY_VERO	2-Bromo-1-(3;3-dinitroazetidin-1-yl)ethan-1-one	2-Bromo-1-(3;3-dinitroazetidin-1-yl)ethan-1-one
SPE_K06900071	LEY_VERO	Tebipenem pivoxil (L-084)	Tebipenem pivoxil (L-084)
SPE_K06980535	LEY_VERO	PROMAZINE HYDROCHLORIDE	PROMAZINE HYDROCHLORIDE
SPE_K07061232	LEY_VERO	BW-616U	BW-616U
SPE_K07070922	LEY_VERO	PF-03049423	PF-03049423
SPE_K07074923	LEY_VERO	RWJ-67657	RWJ-67657
SPE_K07106112	LEY_VERO	BMS-599626	BMS-599626
SPE_K07150325	LEY_VERO	ASP-2535	ASP-2535
SPE_K07160047	LEY_VERO	Fiacitabine	Fiacitabine
SPE_K07202345	LEY_VERO	Frentizole	Frentizole
SPE_K07208025	LEY_VERO	TRIMETHOPRIM	TRIMETHOPRIM
SPE_K07220430	LEY_VERO	CINNARAZINE	CINNARAZINE
SPE_K07237224	LEY_VERO	Moclobemide (Ro 111163)	Moclobemide (Ro 111163)
SPE_K07265709	LEY_VERO	dexrazoxane	dexrazoxane
SPE_K07283971	LEY_VERO	OXYCLOZANIDE	OXYCLOZANIDE
SPE_K07310275	LEY_VERO	PF-04691502	PF-04691502
SPE_K07359318	LEY_VERO	BENFOTIAMINE	BENFOTIAMINE
SPE_K07395323	LEY_VERO	17-PA	17-PA
SPE_K07400595	LEY_VERO	TERCONAZOLE	TERCONAZOLE
SPE_K07409305	LEY_VERO	Org-12962	Org-12962
SPE_K07441213	LEY_VERO	PAROXYPROPIONE	PAROXYPROPIONE
SPE_K07442505	LEY_VERO	BAM7	BAM7
SPE_K07449869	LEY_VERO	APC-100	APC-100
SPE_K07460388	LEY_VERO	PHP-501 trifluoroacetate	PHP-501 trifluoroacetate
SPE_K07487750	LEY_VERO	WHI-P154	WHI-P154
SPE_K07507905	LEY_VERO	BRL-37344	BRL-37344
SPE_K07572174	LEY_VERO	Curcumin	Curcumin
SPE_K07609981	LEY_VERO	dexloxiglumide	dexloxiglumide
SPE_K07612980	LEY_VERO	SPARFLOXACIN	SPARFLOXACIN
SPE_K07625016	LEY_VERO	Norethisterone Enanthate	Norethisterone Enanthate
SPE_K07656463	LEY_VERO	AS-1269574	AS-1269574
SPE_K07682953	LEY_VERO	Palosuran	Palosuran
SPE_K07691486	LEY_VERO	Roscovitine (Seliciclib; CYC202) 	Roscovitine (Seliciclib; CYC202) 
SPE_K07736136	LEY_VERO	VX-702	VX-702
SPE_K07753030	LEY_VERO	ACECAINIDE HYDROCHLORIDE	ACECAINIDE HYDROCHLORIDE
SPE_K07762753	LEY_VERO	aminopurvalanol-a	aminopurvalanol-a
SPE_K07785030	LEY_VERO	7-Oxo-dehydroepiandrosterone acetate	7-Oxo-dehydroepiandrosterone acetate
SPE_K07788774	LEY_VERO	NTRC-824	NTRC-824
SPE_K07790550	LEY_VERO	Mavoglurant	Mavoglurant
SPE_K07798980	LEY_VERO	PSI-6130	PSI-6130
SPE_K07857022	LEY_VERO	Alvimopan (monohydrate)	Alvimopan (monohydrate)
SPE_K07881437	LEY_VERO	Danusertib (PHA-739358)	Danusertib (PHA-739358)
SPE_K07954936	LEY_VERO	2-Iminobiotin	2-Iminobiotin
SPE_K07955840	LEY_VERO	PF-05212384 (PKI-587)	PF-05212384 (PKI-587)
SPE_K07972848	LEY_VERO	Omipalisib (GSK2126458; GSK458)	Omipalisib (GSK2126458; GSK458)
SPE_K08037784	LEY_VERO	Arbutin (Uva; p-Arbutin)	Arbutin (Uva; p-Arbutin)
SPE_K08078237	LEY_VERO	Tetrandrine (Fanchinine)	Tetrandrine (Fanchinine)
SPE_K08109215	LEY_VERO	I-BET-762	I-BET-762
SPE_K08109516	LEY_VERO	L-701324	L-701324
SPE_K08111240	LEY_VERO	Danoprevir (ITMN-191)	Danoprevir (ITMN-191)
SPE_K08223200	LEY_VERO	WAY-200070	WAY-200070
SPE_K08231299	LEY_VERO	PROPOXUR	PROPOXUR
SPE_K08248804	LEY_VERO	LCL161	LCL161
SPE_K08251020	LEY_VERO	Falecalcitriol	Falecalcitriol
SPE_K08252256	LEY_VERO	DICLOFENAC SODIUM	DICLOFENAC SODIUM
SPE_K08255599	LEY_VERO	frovatriptan	frovatriptan
SPE_K08287586	LEY_VERO	BUTYL PARABEN	BUTYL PARABEN
SPE_K08288352	LEY_VERO	1-Ethyl-2-pyrrolidone	1-Ethyl-2-pyrrolidone
SPE_K08303368	LEY_VERO	CHLORPYRIFOS	CHLORPYRIFOS
SPE_K08310154	LEY_VERO	AG-1024 	AG-1024 
SPE_K08327065	LEY_VERO	KANAMYCIN A SULFATE	KANAMYCIN A SULFATE
SPE_K08333979	LEY_VERO	SB-612111	SB-612111
SPE_K08356259	LEY_VERO	XYLOMETAZOLINE HYDROCHLORIDE	XYLOMETAZOLINE HYDROCHLORIDE
SPE_K08398903	LEY_VERO	GSK2838232	GSK2838232
SPE_K08439945	LEY_VERO	Licofelone	Licofelone
SPE_K08478539	LEY_VERO	SMER-28	SMER-28
SPE_K08493205	LEY_VERO	SALICYL ALCOHOL	SALICYL ALCOHOL
SPE_K08525451	LEY_VERO	SARAFLOXACIN HYDROCHLORIDE	SARAFLOXACIN HYDROCHLORIDE
SPE_K08532119	LEY_VERO	Branaplam	Branaplam
SPE_K08534264	LEY_VERO	LY393558	LY393558
SPE_K08542803	LEY_VERO	Gambogic_acid	Gambogic_acid
SPE_K08547377	LEY_VERO	irinotecan	irinotecan
SPE_K08586861	LEY_VERO	Ramatroban	Ramatroban
SPE_K08619574	LEY_VERO	thioproperazine	thioproperazine
SPE_K08619838	LEY_VERO	tremorine	tremorine
SPE_K08640512	LEY_VERO	RS-100329	RS-100329
SPE_K08657056	LEY_VERO	WAY-207024	WAY-207024
SPE_K08681769	LEY_VERO	IBANDRONATE SODIUM	IBANDRONATE SODIUM
SPE_K08699567	LEY_VERO	CINOCTRAMIDE	CINOCTRAMIDE
SPE_K08703257	LEY_VERO	3-amino-benzamide	3-amino-benzamide
SPE_K08748705	LEY_VERO	tretazicar	tretazicar
SPE_K08791496	LEY_VERO	FENACLON	FENACLON
SPE_K08799216	LEY_VERO	Pelitinib (EKB-569)	Pelitinib (EKB-569)
SPE_K08807999	LEY_VERO	NO-ASA	NO-ASA
SPE_K08832567	LEY_VERO	Naringenin	Naringenin
SPE_K08837089	LEY_VERO	ACTINOQUINOL SODIUM	ACTINOQUINOL SODIUM
SPE_K08859203	LEY_VERO	Arg-Gly-Asp-Ser	Arg-Gly-Asp-Ser
SPE_K08864679	LEY_VERO	fexaramine	fexaramine
SPE_K08893438	LEY_VERO	CCG 50014	CCG 50014
SPE_K08902330	LEY_VERO	TCS-PIM-1-1	TCS-PIM-1-1
SPE_K08924299	LEY_VERO	Palonosetron HCl	Palonosetron HCl
SPE_K08927448	LEY_VERO	nitrosodimethylurea	nitrosodimethylurea
SPE_K08953028	LEY_VERO	U-0521	U-0521
SPE_K08976401	LEY_VERO	AZELAIC_acid	AZELAIC_acid
SPE_K08996725	LEY_VERO	zolantidine	zolantidine
SPE_K08998509	LEY_VERO	fananserin	fananserin
SPE_K08999871	LEY_VERO	PIPEMIDIC_acid	PIPEMIDIC_acid
SPE_K09001147	LEY_VERO	T-62	T-62
SPE_K09090523	LEY_VERO	FIROCOXIB	FIROCOXIB
SPE_K09090949	LEY_VERO	Otenabant	Otenabant
SPE_K09109825	LEY_VERO	indole-3-pyrubate	indole-3-pyrubate
SPE_K09118247	LEY_VERO	tribomsalan	tribomsalan
SPE_K09126848	LEY_VERO	Nepicastat (hydrochloride)	Nepicastat (hydrochloride)
SPE_K09132007	LEY_VERO	D-4476	D-4476
SPE_K09143580	LEY_VERO	AK-7	AK-7
SPE_K09161066	LEY_VERO	Ergosterol	Ergosterol
SPE_K09223495	LEY_VERO	GSK2879552	GSK2879552
SPE_K09229706	LEY_VERO	RIBOFLAVIN 5-PHOSPHATE SODIUM	RIBOFLAVIN 5-PHOSPHATE SODIUM
SPE_K09237689	LEY_VERO	Flumethasone	Flumethasone
SPE_K09255212	LEY_VERO	CLIOQUINOL	CLIOQUINOL
SPE_K09291936	LEY_VERO	9-aminocamptothecin	9-aminocamptothecin
SPE_K09295674	LEY_VERO	CARZENIDE	CARZENIDE
SPE_K09317629	LEY_VERO	Y-11	Y-11
SPE_K09353376	LEY_VERO	Tariquidar	Tariquidar
SPE_K09372874	LEY_VERO	Merimepodib	Merimepodib
SPE_K09397065	LEY_VERO	SR-57227A	SR-57227A
SPE_K09416995	LEY_VERO	LOVASTATIN	LOVASTATIN
SPE_K09426783	LEY_VERO	TAS-103 (dihydrochloride)	TAS-103 (dihydrochloride)
SPE_K09436144	LEY_VERO	YM022	YM022
SPE_K09443272	LEY_VERO	PHA-680632	PHA-680632
SPE_K09456915	LEY_VERO	Gemcitabine (elaidate)	Gemcitabine (elaidate)
SPE_K09471561	LEY_VERO	LEVOFLOXACIN	LEVOFLOXACIN
SPE_K09485525	LEY_VERO	GANT-61	GANT-61
SPE_K09537769	LEY_VERO	NU 7026	NU 7026
SPE_K09549677	LEY_VERO	mibefradil	mibefradil
SPE_K09597601	LEY_VERO	UBP-310	UBP-310
SPE_K09602097	LEY_VERO	forskolin	forskolin
SPE_K09619322	LEY_VERO	CD-1530	CD-1530
SPE_K09619578	LEY_VERO	DS2-(806622)	DS2-(806622)
SPE_K09631521	LEY_VERO	THIOTEPA	THIOTEPA
SPE_K09635314	LEY_VERO	m-3M3FBS	m-3M3FBS
SPE_K09638361	LEY_VERO	IC261	IC261
SPE_K09659835	LEY_VERO	loreclezole	loreclezole
SPE_K09711437	LEY_VERO	Varespladib (LY315920)	Varespladib (LY315920)
SPE_K09735259	LEY_VERO	Elbasvir	Elbasvir
SPE_K09757388	LEY_VERO	Atazanavir sulfate	Atazanavir sulfate
SPE_K09774593	LEY_VERO	S-Trityl-L-cysteine	S-Trityl-L-cysteine
SPE_K09778810	LEY_VERO	FGIN-1-27	FGIN-1-27
SPE_K09785578	LEY_VERO	Bakuchiol	Bakuchiol
SPE_K09787262	LEY_VERO	TCN201	TCN201
SPE_K09821361	LEY_VERO	deferoxamine-mesylate	deferoxamine-mesylate
SPE_K09859624	LEY_VERO	methantheline	methantheline
SPE_K09877029	LEY_VERO	PND-1186	PND-1186
SPE_K09900591	LEY_VERO	Caffeic_acid	Caffeic_acid
SPE_K09907507	LEY_VERO	AZ-10606120	AZ-10606120
SPE_K09946180	LEY_VERO	CP-99994	CP-99994
SPE_K09951645	LEY_VERO	Dabrafenib (GSK2118436)	Dabrafenib (GSK2118436)
SPE_K10029415	LEY_VERO	enisamium-iodide	enisamium-iodide
SPE_K10031916	LEY_VERO	lumateperone (Tosylate)	lumateperone (Tosylate)
SPE_K10034334	LEY_VERO	(+)-Camphor	(+)-Camphor
SPE_K10042277	LEY_VERO	desmethylclozapine	desmethylclozapine
SPE_K10065684	LEY_VERO	DANTHRON	DANTHRON
SPE_K10071630	LEY_VERO	Ertugliflozin	Ertugliflozin
SPE_K10086084	LEY_VERO	LEVONORGESTREL	LEVONORGESTREL
SPE_K10103010	LEY_VERO	methyl-salicylate	methyl-salicylate
SPE_K10132944	LEY_VERO	methyl-nicotinate	methyl-nicotinate
SPE_K10176267	LEY_VERO	L-701252	L-701252
SPE_K10177585	LEY_VERO	PSB-11	PSB-11
SPE_K10180294	LEY_VERO	uracil-mustard	uracil-mustard
SPE_K10196357	LEY_VERO	Besifloxacin HCl (Besivance)	Besifloxacin HCl (Besivance)
SPE_K10226125	LEY_VERO	AC1NDSS5	AC1NDSS5
SPE_K10314788	LEY_VERO	MECLOFENOXATE HYDROCHLORIDE	MECLOFENOXATE HYDROCHLORIDE
SPE_K10415035	LEY_VERO	Tasuldine	Tasuldine
SPE_K10549975	LEY_VERO	Vinflunine Ditartrate	Vinflunine Ditartrate
SPE_K10575656	LEY_VERO	MRS3777 oxalate	MRS3777 oxalate
SPE_K10596918	LEY_VERO	DC-260126	DC-260126
SPE_K10598093	LEY_VERO	HEXAMETHONIUM BROMIDE	HEXAMETHONIUM BROMIDE
SPE_K10656395	LEY_VERO	adipic-acid	adipic-acid
SPE_K10667240	LEY_VERO	ethacizin	ethacizin
SPE_K10670311	LEY_VERO	SULFASALAZINE	SULFASALAZINE
SPE_K10671814	LEY_VERO	SULFAPHENAZOLE	SULFAPHENAZOLE
SPE_K10673031	LEY_VERO	S-Isopropylisothiourea	S-Isopropylisothiourea
SPE_K10706131	LEY_VERO	RIVASTIGMINE TARTRATE	RIVASTIGMINE TARTRATE
SPE_K10759144	LEY_VERO	Xylose	Xylose
SPE_K10784860	LEY_VERO	Temocapril HCl	Temocapril HCl
SPE_K10836013	LEY_VERO	Sitafloxacin hydrate	Sitafloxacin hydrate
SPE_K10843433	LEY_VERO	PHENYLBUTAZONE	PHENYLBUTAZONE
SPE_K10852020	LEY_VERO	Tolcapone	Tolcapone
SPE_K10852420	LEY_VERO	AH-7614	AH-7614
SPE_K10859802	LEY_VERO	APD668	APD668
SPE_K10878147	LEY_VERO	OAC1	OAC1
SPE_K10906636	LEY_VERO	Silodosin	Silodosin
SPE_K10958118	LEY_VERO	L-778123 (hydrochloride)	L-778123 (hydrochloride)
SPE_K10974103	LEY_VERO	DILOXANIDE FUROATE	DILOXANIDE FUROATE
SPE_K10990317	LEY_VERO	Clothiapine	Clothiapine
SPE_K10995081	LEY_VERO	PERPHENAZINE	PERPHENAZINE
SPE_K11046126	LEY_VERO	VUF 10166	VUF 10166
SPE_K11071038	LEY_VERO	ICI-162846	ICI-162846
SPE_K11072003	LEY_VERO	Ombitasvir	Ombitasvir
SPE_K11073688	LEY_VERO	CPI-1189	CPI-1189
SPE_K11094367	LEY_VERO	ACETANILIDE	ACETANILIDE
SPE_K11099631	LEY_VERO	gadoterate-meglumine	gadoterate-meglumine
SPE_K11124378	LEY_VERO	Ceftibuten (dihydrate)	Ceftibuten (dihydrate)
SPE_K11129031	LEY_VERO	GEMFIBROZIL	GEMFIBROZIL
SPE_K11153516	LEY_VERO	Iniparib (BSI-201)	Iniparib (BSI-201)
SPE_K11196887	LEY_VERO	NORFLOXACIN	NORFLOXACIN
SPE_K11215326	LEY_VERO	Tazemetostat (EPZ-6438)	Tazemetostat (EPZ-6438)
SPE_K11227669	LEY_VERO	HYDROQUINONE	HYDROQUINONE
SPE_K11238904	LEY_VERO	Gemcitabine	Gemcitabine
SPE_K11244467	LEY_VERO	Ambazone	Ambazone
SPE_K11256763	LEY_VERO	niceritrol	niceritrol
SPE_K11267252	LEY_VERO	CH5424802	CH5424802
SPE_K11292736	LEY_VERO	ambenonium	ambenonium
SPE_K11373525	LEY_VERO	ZD-7155	ZD-7155
SPE_K11399644	LEY_VERO	PHENFORMIN HYDROCHLORIDE	PHENFORMIN HYDROCHLORIDE
SPE_K11411329	LEY_VERO	NOV-002	NOV-002
SPE_K11421397	LEY_VERO	ARTENIMOL	ARTENIMOL
SPE_K11428250	LEY_VERO	PA-452	PA-452
SPE_K11433652	LEY_VERO	ASPIRIN	ASPIRIN
SPE_K11443721	LEY_VERO	NE-100	NE-100
SPE_K11452913	LEY_VERO	Evatanepag	Evatanepag
SPE_K11463116	LEY_VERO	EPRODISATE DISODIUM	EPRODISATE DISODIUM
SPE_K11510141	LEY_VERO	Teprenone	Teprenone
SPE_K11548689	LEY_VERO	N;N-Bis(2-hydroxyethyl)dodecanamide	N;N-Bis(2-hydroxyethyl)dodecanamide
SPE_K11558771	LEY_VERO	Droxinostat	Droxinostat
SPE_K11576103	LEY_VERO	benzyldimethyloctylammonium	benzyldimethyloctylammonium
SPE_K11590034	LEY_VERO	Morin hydrate (Aurantica)	Morin hydrate (Aurantica)
SPE_K11595419	LEY_VERO	L-Alanine-L-glutamine	L-Alanine-L-glutamine
SPE_K11630072	LEY_VERO	CARMOFUR	CARMOFUR
SPE_K11631773	LEY_VERO	Sesamin (Fagarol)	Sesamin (Fagarol)
SPE_K11636097	LEY_VERO	JNJ-7706621	JNJ-7706621
SPE_K11640013	LEY_VERO	SULFAMETHAZINE	SULFAMETHAZINE
SPE_K11641193	LEY_VERO	SR-2211	SR-2211
SPE_K11663430	LEY_VERO	pyroxamide	pyroxamide
SPE_K11672787	LEY_VERO	Rostafuroxin	Rostafuroxin
SPE_K11683436	LEY_VERO	CH5183284 (Debio-1347)	CH5183284 (Debio-1347)
SPE_K11696279	LEY_VERO	BU-239	BU-239
SPE_K11717138	LEY_VERO	BENZBROMARONE	BENZBROMARONE
SPE_K11756522	LEY_VERO	FURAZOLIDONE	FURAZOLIDONE
SPE_K11773281	LEY_VERO	4SC-202	4SC-202
SPE_K11785681	LEY_VERO	Motolimod	Motolimod
SPE_K11792081	LEY_VERO	ABT-639	ABT-639
SPE_K11796549	LEY_VERO	NBQX	NBQX
SPE_K11821338	LEY_VERO	PF-429242	PF-429242
SPE_K11851476	LEY_VERO	Pardoprunox (hydrochloride)	Pardoprunox (hydrochloride)
SPE_K11853856	LEY_VERO	PJ34 (hydrochloride)	PJ34 (hydrochloride)
SPE_K11900042	LEY_VERO	METHYLTHIOURACIL	METHYLTHIOURACIL
SPE_K11905747	LEY_VERO	SPECTINOMYCIN HYDROCHLORIDE	SPECTINOMYCIN HYDROCHLORIDE
SPE_K11911061	LEY_VERO	GR-127935	GR-127935
SPE_K11927976	LEY_VERO	ER-27319 maleate	ER-27319 maleate
SPE_K11973162	LEY_VERO	Tipiracil (hydrochloride)	Tipiracil (hydrochloride)
SPE_K11984358	LEY_VERO	ZAMI-633	ZAMI-633
SPE_K12014493	LEY_VERO	BETAINE HYDROCHLORIDE	BETAINE HYDROCHLORIDE
SPE_K12040459	LEY_VERO	AT7867	AT7867
SPE_K12047401	LEY_VERO	Palifosfamide	Palifosfamide
SPE_K12068470	LEY_VERO	LY2608204	LY2608204
SPE_K12079898	LEY_VERO	PD-160170	PD-160170
SPE_K12102668	LEY_VERO	NIALAMIDE	NIALAMIDE
SPE_K12106308	LEY_VERO	K145 (hydrochloride)	K145 (hydrochloride)
SPE_K12120659	LEY_VERO	GR-144053	GR-144053
SPE_K12184916	LEY_VERO	Dactolisib (BEZ235; NVP-BEZ235)	Dactolisib (BEZ235; NVP-BEZ235)
SPE_K12198961	LEY_VERO	G007-LK	G007-LK
SPE_K12219985	LEY_VERO	GLIPIZIDE	GLIPIZIDE
SPE_K12244279	LEY_VERO	MEK1-2-inhibitor	MEK1-2-inhibitor
SPE_K12261274	LEY_VERO	Zaltidine	Zaltidine
SPE_K12329651	LEY_VERO	androsterone	androsterone
SPE_K12343256	LEY_VERO	Trametinib	Trametinib
SPE_K12362304	LEY_VERO	diphenylguanidine	diphenylguanidine
SPE_K12423485	LEY_VERO	GRISEOFULVIN	GRISEOFULVIN
SPE_K12483104	LEY_VERO	VU10010	VU10010
SPE_K12502280	LEY_VERO	Fedratinib (SAR302503; TG101348)	Fedratinib (SAR302503; TG101348)
SPE_K12511835	LEY_VERO	XL413 (hydrochloride)	XL413 (hydrochloride)
SPE_K12513978	LEY_VERO	FENBUFEN	FENBUFEN
SPE_K12539416	LEY_VERO	Sulbutiamine	Sulbutiamine
SPE_K12539581	LEY_VERO	nocodazole	nocodazole
SPE_K12568846	LEY_VERO	AMINOPYRINE	AMINOPYRINE
SPE_K12609457	LEY_VERO	EXALAMIDE	EXALAMIDE
SPE_K12614344	LEY_VERO	CGS 21680 HCl	CGS 21680 HCl
SPE_K12630395	LEY_VERO	harmane	harmane
SPE_K12639498	LEY_VERO	Ro 61-8048	Ro 61-8048
SPE_K12735121	LEY_VERO	TG 100801	TG 100801
SPE_K12737986	LEY_VERO	ABT-888 (Veliparib)	ABT-888 (Veliparib)
SPE_K12742203	LEY_VERO	Moxaverine	Moxaverine
SPE_K12745498	LEY_VERO	S1P1 Agonist III	S1P1 Agonist III
SPE_K12762134	LEY_VERO	XAV-939	XAV-939
SPE_K12769093	LEY_VERO	PNU-37883	PNU-37883
SPE_K12787259	LEY_VERO	CX-5461	CX-5461
SPE_K12807006	LEY_VERO	kaempferol	kaempferol
SPE_K12826175	LEY_VERO	ISRIB (trans-isomer)	ISRIB (trans-isomer)
SPE_K12829205	LEY_VERO	MECHLORETHAMINE	MECHLORETHAMINE
SPE_K12852738	LEY_VERO	veliflapon	veliflapon
SPE_K12853841	LEY_VERO	L-leucine	L-leucine
SPE_K12867552	LEY_VERO	Abexinostat (PCI-24781)	Abexinostat (PCI-24781)
SPE_K12872829	LEY_VERO	allylestrenol	allylestrenol
SPE_K12885236	LEY_VERO	Dapivirine (TMC120)	Dapivirine (TMC120)
SPE_K12932420	LEY_VERO	YM-976	YM-976
SPE_K12968785	LEY_VERO	BERGAPTEN	BERGAPTEN
SPE_K12994359	LEY_VERO	Valdecoxib	Valdecoxib
SPE_K13032584	LEY_VERO	PROCARBAZINE HYDROCHLORIDE	PROCARBAZINE HYDROCHLORIDE
SPE_K13044802	LEY_VERO	CICLOPIROX OLAMINE	CICLOPIROX OLAMINE
SPE_K13049524	LEY_VERO	STF-083010	STF-083010
SPE_K13050303	LEY_VERO	Uridine	Uridine
SPE_K13050541	LEY_VERO	Acivicin	Acivicin
SPE_K13060017	LEY_VERO	UNC 0631	UNC 0631
SPE_K13078532	LEY_VERO	HYDROCHLOROTHIAZIDE	HYDROCHLOROTHIAZIDE
SPE_K13087974	LEY_VERO	CGP-52411	CGP-52411
SPE_K13094524	LEY_VERO	PFI-1(PF-6405761) 	PFI-1(PF-6405761) 
SPE_K13106865	LEY_VERO	PFI-4	PFI-4
SPE_K13167095	LEY_VERO	AR-42 (HDAC-42)	AR-42 (HDAC-42)
SPE_K13169950	LEY_VERO	NSC-3852	NSC-3852
SPE_K13183738	LEY_VERO	PENTAMIDINE ISETHIONATE	PENTAMIDINE ISETHIONATE
SPE_K13211965	LEY_VERO	L-741742	L-741742
SPE_K13223831	LEY_VERO	A-438079	A-438079
SPE_K13238168	LEY_VERO	haloprogin	haloprogin
SPE_K13238618	LEY_VERO	CARSALAM	CARSALAM
SPE_K13240081	LEY_VERO	nimustine	nimustine
SPE_K13261168	LEY_VERO	LY-163;502·2HCl	LY-163;502·2HCl
SPE_K13277760	LEY_VERO	Rifamycin SV sodium salt	Rifamycin SV sodium salt
SPE_K13281575	LEY_VERO	SEMUSTINE	SEMUSTINE
SPE_K13296708	LEY_VERO	Rimonabant (SR141716)	Rimonabant (SR141716)
SPE_K13302470	LEY_VERO	KY02111	KY02111
SPE_K13314656	LEY_VERO	Ebastine	Ebastine
SPE_K13330768	LEY_VERO	ZINC UNDECYLENATE [4mM]	ZINC UNDECYLENATE [4mM]
