smiles code,active ingredient,salt,relation,assay value,target disease,protein target,treatment concentration,treatment unit,exposure time (h),measurement,type,model type,description,dataset,REFERENCE_ID,ASSAY_TYPE,ASSAY_ORGANISM,ASSAY_STRAIN,TARGET_TYPE,SRC_ID,ASSAY_SOURCE
C=CCn1c(-c2cccs2)nn(C2CC(=O)C3OCC2O3)c1=S,C=CCn1c(-c2cccs2)nn(C2CC(=O)C3OCC2O3)c1=S,.,= ,4.75,T.b. brucei,,,uM,,IC50,In Vitro,,HAT in vitro,set8,1.0,F,T.b. brucei,STIB 795,ORGANISM,14.0,HEOS
C=CCn1c(-c2cccs2)nn(C2CC(=O)C3OCC2O3)c1=S,C=CCn1c(-c2cccs2)nn(C2CC(=O)C3OCC2O3)c1=S,.,= ,4.4,T.b. brucei,,,uM,,IC50,In Vitro,,HAT in vitro,set8,1.0,F,T.b. brucei,STIB 795,ORGANISM,14.0,HEOS
CCN(CC)c1ccc(/C=N/NC(=O)c2nn(C)cc2Cl)c(O)c1,CCN(CC)c1ccc(/C=N/NC(=O)c2nn(C)cc2Cl)c(O)c1,.,= ,1.44,T.b. brucei,,,uM,,IC50,In Vitro,,HAT in vitro,set8,1.0,F,T.b. brucei,STIB 795,ORGANISM,14.0,HEOS
Clc1ccc(C(OCC2CCCCN2)c2ccc(Cl)cc2)cc1,Clc1ccc(C(OCC2CCCCN2)c2ccc(Cl)cc2)cc1,.,= ,2.78,T.b. brucei,,,uM,,IC50,In Vitro,,HAT in vitro,set8,1.0,F,T.b. brucei,STIB 795,ORGANISM,14.0,HEOS
Cc1nc2sccn2c1C(=O)N/N=C/c1c(O)ccc2ccccc12,Cc1nc2sccn2c1C(=O)N/N=C/c1c(O)ccc2ccccc12,.,= ,1.53,T.b. brucei,,,uM,,IC50,In Vitro,,HAT in vitro,set8,1.0,F,T.b. brucei,STIB 795,ORGANISM,14.0,HEOS
CCOc1ccc(C2=CC(C(C(C)=O)C(C)=O)c3ccccc3O2)cc1,CCOc1ccc(C2=CC(C(C(C)=O)C(C)=O)c3ccccc3O2)cc1,.,= ,4.42,T.b. brucei,,,uM,,IC50,In Vitro,,HAT in vitro,set8,1.0,F,T.b. brucei,STIB 795,ORGANISM,14.0,HEOS
COc1cc2nc(NC3CCCc4ccccc43)nc(N)c2cc1OC,COc1cc2nc(NC3CCCc4ccccc43)nc(N)c2cc1OC,.,= ,4.75,T.b. brucei,,,uM,,IC50,In Vitro,,HAT in vitro,set8,1.0,F,T.b. brucei,STIB 795,ORGANISM,14.0,HEOS
CCC1CCCCN1S(=O)(=O)c1ccc(-c2ccno2)cc1OC,CCC1CCCCN1S(=O)(=O)c1ccc(-c2ccno2)cc1OC,.,= ,2.73,T.b. brucei,,,uM,,IC50,In Vitro,,HAT in vitro,set8,1.0,F,T.b. brucei,STIB 795,ORGANISM,14.0,HEOS
CC(=O)NC1=C(Br)C(=O)c2cccc(NC(C)=O)c2C1=O,CC(=O)NC1=C(Br)C(=O)c2cccc(NC(C)=O)c2C1=O,.,= ,1.15,T.b. brucei,,,uM,,IC50,In Vitro,,HAT in vitro,set8,1.0,F,T.b. brucei,STIB 795,ORGANISM,14.0,HEOS
CC(=O)NC1=C(Br)C(=O)c2cccc(NC(C)=O)c2C1=O,CC(=O)NC1=C(Br)C(=O)c2cccc(NC(C)=O)c2C1=O,.,= ,7.49,MRC-5 cells,,,uM,,IC50,In Vitro,,CYTOTOXICITY,set8,1.0,F,MRC-5 cells,human lung fibroblasts,ORGANISM,14.0,HEOS
Oc1c(C(Nc2nccs2)c2ccc(F)cc2)ccc2cccnc12,Oc1c(C(Nc2nccs2)c2ccc(F)cc2)ccc2cccnc12,.,= ,2.37,T.b. brucei,,,uM,,IC50,In Vitro,,HAT in vitro,set8,1.0,F,T.b. brucei,STIB 795,ORGANISM,14.0,HEOS
CC(NCCC(c1ccccc1)C1CCOC(C)(C)C1)c1ccccc1,CC(NCCC(c1ccccc1)C1CCOC(C)(C)C1)c1ccccc1,.,= ,4.93,T.b. brucei,,,uM,,IC50,In Vitro,,HAT in vitro,set8,1.0,F,T.b. brucei,STIB 795,ORGANISM,14.0,HEOS
CC(C)(C)n1ncc(SC/C(=N\O)c2ccccc2)c(Cl)c1=O,CC(C)(C)n1ncc(SC/C(=N\O)c2ccccc2)c(Cl)c1=O,.,= ,2.37,T.b. brucei,,,uM,,IC50,In Vitro,,HAT in vitro,set8,1.0,F,T.b. brucei,STIB 795,ORGANISM,14.0,HEOS
Cc1[nH]c2ccc(OC(F)(F)F)cc2c1CCNCC1CC=CCC1,Cc1[nH]c2ccc(OC(F)(F)F)cc2c1CCNCC1CC=CCC1,.,= ,7.85,MRC-5 cells,,,uM,,IC50,In Vitro,,CYTOTOXICITY,set8,1.0,F,MRC-5 cells,human lung fibroblasts,ORGANISM,14.0,HEOS
Cc1[nH]c2ccc(OC(F)(F)F)cc2c1CCNCC1CC=CCC1,Cc1[nH]c2ccc(OC(F)(F)F)cc2c1CCNCC1CC=CCC1,.,= ,2.89,T.b. brucei,,,uM,,IC50,In Vitro,,HAT in vitro,set8,1.0,F,T.b. brucei,STIB 795,ORGANISM,14.0,HEOS
O=C(CC(Nc1ccc2ccccc2c1)c1ccncc1)c1cccnc1,O=C(CC(Nc1ccc2ccccc2c1)c1ccncc1)c1cccnc1,.,= ,0.827,T.b. brucei,,,uM,,IC50,In Vitro,,HAT in vitro,set8,1.0,F,T.b. brucei,STIB 795,ORGANISM,14.0,HEOS
COc1ccc(C(CC(=O)c2ccncc2)SCc2ccco2)cc1,COc1ccc(C(CC(=O)c2ccncc2)SCc2ccco2)cc1,.,= ,4.3,T.b. brucei,,,uM,,IC50,In Vitro,,HAT in vitro,set8,1.0,F,T.b. brucei,STIB 795,ORGANISM,14.0,HEOS
CCOc1ccc(OCc2ccc(C(=O)N3CCCC(C)C3)cc2)cc1,CCOc1ccc(OCc2ccc(C(=O)N3CCCC(C)C3)cc2)cc1,.,= ,2.56,T.b. brucei,,,uM,,IC50,In Vitro,,HAT in vitro,set8,1.0,F,T.b. brucei,STIB 795,ORGANISM,14.0,HEOS
CN1CCN(C2Cc3ccccc3Sc3ccc(N(C)C)cc32)CC1,CN1CCN(C2Cc3ccccc3Sc3ccc(N(C)C)cc32)CC1,.,= ,5.04,T.b. brucei,,,uM,,IC50,In Vitro,,HAT in vitro,set8,1.0,F,T.b. brucei,STIB 795,ORGANISM,14.0,HEOS
CCOc1cc(CNCCO)cc(Cl)c1OCc1ccccc1F,CCOc1cc(CNCCO)cc(Cl)c1OCc1ccccc1F,.,= ,2.43,T.b. brucei,,,uM,,IC50,In Vitro,,HAT in vitro,set8,1.0,F,T.b. brucei,STIB 795,ORGANISM,14.0,HEOS
Cc1cc(C)nc(/C(N)=N/c2nc(-c3ccccn3)cc3ccccc23)n1,Cc1cc(C)nc(/C(N)=N/c2nc(-c3ccccn3)cc3ccccc23)n1,.,= ,0.245,T.b. brucei,,,uM,,IC50,In Vitro,,HAT in vitro,set8,1.0,F,T.b. brucei,STIB 795,ORGANISM,14.0,HEOS
Cc1cc(C)nc(/C(N)=N/c2nc(-c3ccccn3)cc3ccccc23)n1,Cc1cc(C)nc(/C(N)=N/c2nc(-c3ccccn3)cc3ccccc23)n1,.,= ,0.216,MRC-5 cells,,,uM,,IC50,In Vitro,,CYTOTOXICITY,set8,1.0,F,MRC-5 cells,human lung fibroblasts,ORGANISM,14.0,HEOS
Cc1cc2nc(N/C(N)=N/C(=O)NC3CCCCC3)nc(C)c2cc1C,Cc1cc2nc(N/C(N)=N/C(=O)NC3CCCCC3)nc(C)c2cc1C,.,= ,5.33,T.b. brucei,,,uM,,IC50,In Vitro,,HAT in vitro,set8,1.0,F,T.b. brucei,STIB 795,ORGANISM,14.0,HEOS
CCN1/C(=C\C=C/C2C=Cc3ccccc3N2CC)C=Cc2ccccc21,CCN1/C(=C\C=C/C2C=Cc3ccccc3N2CC)C=Cc2ccccc21,.,= ,5.14,MRC-5 cells,,,uM,,IC50,In Vitro,,CYTOTOXICITY,set8,1.0,F,MRC-5 cells,human lung fibroblasts,ORGANISM,14.0,HEOS
CCN1/C(=C\C=C/C2C=Cc3ccccc3N2CC)C=Cc2ccccc21,CCN1/C(=C\C=C/C2C=Cc3ccccc3N2CC)C=Cc2ccccc21,.,= ,0.408,T.b. brucei,,,uM,,IC50,In Vitro,,HAT in vitro,set8,1.0,F,T.b. brucei,STIB 795,ORGANISM,14.0,HEOS
COc1ccc2[nH]c(C)c(CCNCCC3=C(C)CCCC3(C)C)c2c1,COc1ccc2[nH]c(C)c(CCNCCC3=C(C)CCCC3(C)C)c2c1,.,= ,5.93,MRC-5 cells,,,uM,,IC50,In Vitro,,CYTOTOXICITY,set8,1.0,F,MRC-5 cells,human lung fibroblasts,ORGANISM,14.0,HEOS
COc1ccc2[nH]c(C)c(CCNCCC3=C(C)CCCC3(C)C)c2c1,COc1ccc2[nH]c(C)c(CCNCCC3=C(C)CCCC3(C)C)c2c1,.,= ,4.92,MRC-5 cells,,,uM,,IC50,In Vitro,,CYTOTOXICITY,set8,1.0,F,MRC-5 cells,human lung fibroblasts,ORGANISM,14.0,HEOS
COc1ccc2[nH]c(C)c(CCNCCC3=C(C)CCCC3(C)C)c2c1,COc1ccc2[nH]c(C)c(CCNCCC3=C(C)CCCC3(C)C)c2c1,.,= ,1.33,T.b. brucei,,,uM,,IC50,In Vitro,,HAT in vitro,set8,1.0,F,T.b. brucei,STIB 795,ORGANISM,14.0,HEOS
COc1ccc2[nH]c(C)c(CCNCCC3=C(C)CCCC3(C)C)c2c1,COc1ccc2[nH]c(C)c(CCNCCC3=C(C)CCCC3(C)C)c2c1,.,= ,1.76,T.b. brucei,,,uM,,IC50,In Vitro,,HAT in vitro,set8,1.0,F,T.b. brucei,STIB 795,ORGANISM,14.0,HEOS
CCN(CC)CCCCN(CCc1ccccc1)Cc1ccc(O)cc1,CCN(CC)CCCCN(CCc1ccccc1)Cc1ccc(O)cc1,.,= ,4.55,T.b. brucei,,,uM,,IC50,In Vitro,,HAT in vitro,set8,1.0,F,T.b. brucei,STIB 795,ORGANISM,14.0,HEOS
CC1=NN(c2cccc(Cl)c2)C(=O)/C1=C\NNC(=O)c1ccccc1,CC1=NN(c2cccc(Cl)c2)C(=O)/C1=C\NNC(=O)c1ccccc1,.,= ,4.6,MRC-5 cells,,,uM,,IC50,In Vitro,,CYTOTOXICITY,set8,1.0,F,MRC-5 cells,human lung fibroblasts,ORGANISM,14.0,HEOS
CC1=NN(c2cccc(Cl)c2)C(=O)/C1=C\NNC(=O)c1ccccc1,CC1=NN(c2cccc(Cl)c2)C(=O)/C1=C\NNC(=O)c1ccccc1,.,= ,1.49,T.b. brucei,,,uM,,IC50,In Vitro,,HAT in vitro,set8,1.0,F,T.b. brucei,STIB 795,ORGANISM,14.0,HEOS
CC1=NN(c2cccc(Cl)c2)C(=O)/C1=C\NNC(=O)c1ccccc1,CC1=NN(c2cccc(Cl)c2)C(=O)/C1=C\NNC(=O)c1ccccc1,.,= ,1.92,T.b. brucei,,,uM,,IC50,In Vitro,,HAT in vitro,set8,1.0,F,T.b. brucei,STIB 795,ORGANISM,14.0,HEOS
Oc1c(C(c2ccccc2Cl)N2CCOCC2)ccc2cccnc12,Oc1c(C(c2ccccc2Cl)N2CCOCC2)ccc2cccnc12,.,= ,5.59,T.b. brucei,,,uM,,IC50,In Vitro,,HAT in vitro,set8,1.0,F,T.b. brucei,STIB 795,ORGANISM,14.0,HEOS
Cc1cc(C(=O)N/N=C/c2c(O)ccc3ccccc23)c2ccccc2n1,Cc1cc(C(=O)N/N=C/c2c(O)ccc3ccccc23)c2ccccc2n1,.,= ,5.24,T.b. brucei,,,uM,,IC50,In Vitro,,HAT in vitro,set8,1.0,F,T.b. brucei,STIB 795,ORGANISM,14.0,HEOS
CCc1ccc(NS(=O)(=O)c2cc(-c3cc(C)n[nH]3)ccc2C)cc1,CCc1ccc(NS(=O)(=O)c2cc(-c3cc(C)n[nH]3)ccc2C)cc1,.,= ,1.23,T.b. brucei,,,uM,,IC50,In Vitro,,HAT in vitro,set8,1.0,F,T.b. brucei,STIB 795,ORGANISM,14.0,HEOS
Cc1cccc(C)c1C(O)(CC(O)CNC(C)C)c1c(C)cccc1C,Cc1cccc(C)c1C(O)(CC(O)CNC(C)C)c1c(C)cccc1C,.,= ,4.92,T.b. brucei,,,uM,,IC50,In Vitro,,HAT in vitro,set8,1.0,F,T.b. brucei,STIB 795,ORGANISM,14.0,HEOS
CC(C)NCC(O)CC(O)(c1ccccc1)c1ccc(C(C)(C)C)cc1,CC(C)NCC(O)CC(O)(c1ccccc1)c1ccc(C(C)(C)C)cc1,.,= ,5.12,T.b. brucei,,,uM,,IC50,In Vitro,,HAT in vitro,set8,1.0,F,T.b. brucei,STIB 795,ORGANISM,14.0,HEOS
Cc1ccc(C23CC4CC(CC(NC(=O)NCCN(C)C)(C4)C2)C3)cc1,Cc1ccc(C23CC4CC(CC(NC(=O)NCCN(C)C)(C4)C2)C3)cc1,.,= ,4.01,T.b. brucei,,,uM,,IC50,In Vitro,,HAT in vitro,set8,1.0,F,T.b. brucei,STIB 795,ORGANISM,14.0,HEOS
Cc1nnc(-c2ccccc2)c(=O)n1/N=C/c1c(O)ccc2ccccc12,Cc1nnc(-c2ccccc2)c(=O)n1/N=C/c1c(O)ccc2ccccc12,.,= ,6.25,T.b. brucei,,,uM,,IC50,In Vitro,,HAT in vitro,set8,1.0,F,T.b. brucei,STIB 795,ORGANISM,14.0,HEOS
Cc1nnc(-c2ccccc2)c(=O)n1/N=C/c1c(O)ccc2ccccc12,Cc1nnc(-c2ccccc2)c(=O)n1/N=C/c1c(O)ccc2ccccc12,.,= ,6.05,T.b. brucei,,,uM,,IC50,In Vitro,,HAT in vitro,set8,1.0,F,T.b. brucei,STIB 795,ORGANISM,14.0,HEOS
Cc1ccc2oc(SCC(=O)Nc3nc4ccccc4s3)nc2n1,Cc1ccc2oc(SCC(=O)Nc3nc4ccccc4s3)nc2n1,.,= ,2.16,T.b. brucei,,,uM,,IC50,In Vitro,,HAT in vitro,set8,1.0,F,T.b. brucei,STIB 795,ORGANISM,14.0,HEOS
COc1ccccc1-c1nc(SCC(=O)c2ccc(O)c(O)c2)n[nH]1,COc1ccccc1-c1nc(SCC(=O)c2ccc(O)c(O)c2)n[nH]1,.,= ,2.69,T.b. brucei,,,uM,,IC50,In Vitro,,HAT in vitro,set8,1.0,F,T.b. brucei,STIB 795,ORGANISM,14.0,HEOS
O=C(NC(=S)NNC(=S)N/N=C/c1ccccc1)c1ccccc1,O=C(NC(=S)NNC(=S)N/N=C/c1ccccc1)c1ccccc1,.,= ,4.16,T.b. brucei,,,uM,,IC50,In Vitro,,HAT in vitro,set8,1.0,F,T.b. brucei,STIB 795,ORGANISM,14.0,HEOS
CN1CCN(Cc2cn(-c3ccc(Cl)cc3)c3ccc(F)cc23)CC1,CN1CCN(Cc2cn(-c3ccc(Cl)cc3)c3ccc(F)cc23)CC1,.,= ,5.2,T.b. brucei,,,uM,,IC50,In Vitro,,HAT in vitro,set8,1.0,F,T.b. brucei,STIB 795,ORGANISM,14.0,HEOS
CCOc1cc2c(cc1OCC)C(/C(Cl)=C/c1ccccc1)NCC2,CCOc1cc2c(cc1OCC)C(/C(Cl)=C/c1ccccc1)NCC2,.,= ,5.0,T.b. brucei,,,uM,,IC50,In Vitro,,HAT in vitro,set8,1.0,F,T.b. brucei,STIB 795,ORGANISM,14.0,HEOS
CC(CON1C(N)=NC(N)=NC1(C)C)Cc1cc(Cl)ccc1Cl,CC(CON1C(N)=NC(N)=NC1(C)C)Cc1cc(Cl)ccc1Cl,.,= ,4.67,T.b. brucei,,,uM,,IC50,In Vitro,,HAT in vitro,set8,1.0,F,T.b. brucei,STIB 795,ORGANISM,14.0,HEOS
COc1ccc(/C=N/NC(=O)C(OC)c2ccccc2)c(OC)c1OC,COc1ccc(/C=N/NC(=O)C(OC)c2ccccc2)c(OC)c1OC,.,= ,2.27,T.b. brucei,,,uM,,IC50,In Vitro,,HAT in vitro,set8,1.0,F,T.b. brucei,STIB 795,ORGANISM,14.0,HEOS
COc1ccc(/C(N)=N/OC(=O)C23CC4CC(CC(C4)C2)C3)cc1OC,COc1ccc(/C(N)=N/OC(=O)C23CC4CC(CC(C4)C2)C3)cc1OC,.,= ,0.774,T.b. brucei,,,uM,,IC50,In Vitro,,HAT in vitro,set8,1.0,F,T.b. brucei,STIB 795,ORGANISM,14.0,HEOS
N/C(=N\c1nc(-c2ccccn2)cc2ccccc12)c1cccc(Cl)c1,N/C(=N\c1nc(-c2ccccn2)cc2ccccc12)c1cccc(Cl)c1,.,= ,6.02,T.b. brucei,,,uM,,IC50,In Vitro,,HAT in vitro,set8,1.0,F,T.b. brucei,STIB 795,ORGANISM,14.0,HEOS
CCOc1c(Cl)cc(CNCCc2c[nH]c3ccccc23)cc1OC,CCOc1c(Cl)cc(CNCCc2c[nH]c3ccccc23)cc1OC,.,= ,5.09,T.b. brucei,,,uM,,IC50,In Vitro,,HAT in vitro,set8,1.0,F,T.b. brucei,STIB 795,ORGANISM,14.0,HEOS
COc1cccc(C2=NC(c3cccnc3)NC(c3ccccc3O)C2)c1,COc1cccc(C2=NC(c3cccnc3)NC(c3ccccc3O)C2)c1,.,= ,1.5,T.b. brucei,,,uM,,IC50,In Vitro,,HAT in vitro,set8,1.0,F,T.b. brucei,STIB 795,ORGANISM,14.0,HEOS
CS(=O)(=O)c1cccc(C(=O)Nc2nc(-c3ccccn3)cs2)c1,CS(=O)(=O)c1cccc(C(=O)Nc2nc(-c3ccccn3)cs2)c1,.,= ,0.498,T.b. brucei,,,uM,,IC50,In Vitro,,HAT in vitro,set8,1.0,F,T.b. brucei,STIB 795,ORGANISM,14.0,HEOS
CC1(C)CC(N2COc3c(cc(Cl)c4cccnc34)C2)CC(C)(C)N1,CC1(C)CC(N2COc3c(cc(Cl)c4cccnc34)C2)CC(C)(C)N1,.,= ,5.53,T.b. brucei,,,uM,,IC50,In Vitro,,HAT in vitro,set8,1.0,F,T.b. brucei,STIB 795,ORGANISM,14.0,HEOS
COc1ccc(C(=O)O/N=C(\N)c2ccc(OC)c(OC)c2)c(OC)c1,COc1ccc(C(=O)O/N=C(\N)c2ccc(OC)c(OC)c2)c(OC)c1,.,= ,1.33,T.b. brucei,,,uM,,IC50,In Vitro,,HAT in vitro,set8,1.0,F,T.b. brucei,STIB 795,ORGANISM,14.0,HEOS
COc1cc(Cl)cc2c1Sc1ccccc1CC2N1CCNCC1,COc1cc(Cl)cc2c1Sc1ccccc1CC2N1CCNCC1,.,= ,4.17,T.b. brucei,,,uM,,IC50,In Vitro,,HAT in vitro,set8,1.0,F,T.b. brucei,STIB 795,ORGANISM,14.0,HEOS
Cc1ccnc(NC(c2ccc3cccnc3c2O)c2sccc2C)c1,Cc1ccnc(NC(c2ccc3cccnc3c2O)c2sccc2C)c1,.,= ,3.32,T.b. brucei,,,uM,,IC50,In Vitro,,HAT in vitro,set8,1.0,F,T.b. brucei,STIB 795,ORGANISM,14.0,HEOS
Oc1c(C(/N=c2\cccc[nH]2)c2ccccc2Cl)ccc2cccnc12,Oc1c(C(/N=c2\cccc[nH]2)c2ccccc2Cl)ccc2cccnc12,.,= ,9.28,T.b. brucei,,,uM,,IC50,In Vitro,,HAT in vitro,set8,1.0,F,T.b. brucei,STIB 795,ORGANISM,14.0,HEOS
Cc1nnc(-c2cc(S(=O)(=O)NCc3ccc4c(c3)OCO4)c[nH]2)o1,Cc1nnc(-c2cc(S(=O)(=O)NCc3ccc4c(c3)OCO4)c[nH]2)o1,.,= ,5.42,T.b. brucei,,,uM,,IC50,In Vitro,,HAT in vitro,set8,1.0,F,T.b. brucei,STIB 795,ORGANISM,14.0,HEOS
CC(Cc1ccccc1)[n+]1[cH-]/c(=N\C(=N\Cc2ccccc2)N(C)C)on1,CC(Cc1ccccc1)[n+]1[cH-]/c(=N\C(=N\Cc2ccccc2)N(C)C)on1,.,= ,0.83,T.b. brucei,,,uM,,IC50,In Vitro,,HAT in vitro,set8,1.0,F,T.b. brucei,STIB 795,ORGANISM,14.0,HEOS
C=CCn1c(-c2ccccc2Cl)nn(C2CCC3OCC2O3)c1=S,C=CCn1c(-c2ccccc2Cl)nn(C2CCC3OCC2O3)c1=S,.,= ,3.79,T.b. brucei,,,uM,,IC50,In Vitro,,HAT in vitro,set8,1.0,F,T.b. brucei,STIB 795,ORGANISM,14.0,HEOS
O=C(CC1(O)C(=O)Nc2ccc(Br)cc21)c1ccccc1F,O=C(CC1(O)C(=O)Nc2ccc(Br)cc21)c1ccccc1F,.,= ,4.54,T.b. brucei,,,uM,,IC50,In Vitro,,HAT in vitro,set8,1.0,F,T.b. brucei,STIB 795,ORGANISM,14.0,HEOS
CC(C)(C)c1cc(/C=N/Nc2nc3ccccc3[nH]2)cc(C(C)(C)C)c1O,CC(C)(C)c1cc(/C=N/Nc2nc3ccccc3[nH]2)cc(C(C)(C)C)c1O,.,= ,0.485,T.b. brucei,,,uM,,IC50,In Vitro,,HAT in vitro,set8,1.0,F,T.b. brucei,STIB 795,ORGANISM,14.0,HEOS
CCN(CC)CCn1c(=N)n(CC(=O)c2ccc(C)cc2)c2ccccc21,CCN(CC)CCn1c(=N)n(CC(=O)c2ccc(C)cc2)c2ccccc21,.,= ,4.72,T.b. brucei,,,uM,,IC50,In Vitro,,HAT in vitro,set8,1.0,F,T.b. brucei,STIB 795,ORGANISM,14.0,HEOS
CCN(CC)CCn1c(=N)n(CC(=O)c2ccc(C)cc2)c2ccccc21,CCN(CC)CCn1c(=N)n(CC(=O)c2ccc(C)cc2)c2ccccc21,.,= ,4.97,T.b. brucei,,,uM,,IC50,In Vitro,,HAT in vitro,set8,1.0,F,T.b. brucei,STIB 795,ORGANISM,14.0,HEOS
CN(C)CCCN(C)Cc1ccccc1Sc1ccc2ccccc2c1,CN(C)CCCN(C)Cc1ccccc1Sc1ccc2ccccc2c1,.,= ,2.57,T.b. brucei,,,uM,,IC50,In Vitro,,HAT in vitro,set8,1.0,F,T.b. brucei,STIB 795,ORGANISM,14.0,HEOS
Cc1cc2c(c(=O)o1)C(c1ccc(Br)s1)C(C#N)=C(N)O2,Cc1cc2c(c(=O)o1)C(c1ccc(Br)s1)C(C#N)=C(N)O2,.,= ,5.05,T.b. brucei,,,uM,,IC50,In Vitro,,HAT in vitro,set8,1.0,F,T.b. brucei,STIB 795,ORGANISM,14.0,HEOS
CCC(/C=C1\Sc2ccccc2N1C)=C\c1sc2ccccc2[n+]1C,CCC(/C=C1\Sc2ccccc2N1C)=C\c1sc2ccccc2[n+]1C,.,= ,0.403,T.b. brucei,,,uM,,IC50,In Vitro,,HAT in vitro,set8,1.0,F,T.b. brucei,STIB 795,ORGANISM,14.0,HEOS
CCC(/C=C1\Sc2ccccc2N1C)=C\c1sc2ccccc2[n+]1C,CCC(/C=C1\Sc2ccccc2N1C)=C\c1sc2ccccc2[n+]1C,.,= ,2.28,MRC-5 cells,,,uM,,IC50,In Vitro,,CYTOTOXICITY,set8,1.0,F,MRC-5 cells,human lung fibroblasts,ORGANISM,14.0,HEOS
COc1c(S(=O)(=O)c2ccc(C)c(F)c2)cnc2ccc(Cl)cc12,COc1c(S(=O)(=O)c2ccc(C)c(F)c2)cnc2ccc(Cl)cc12,.,= ,3.1,T.b. brucei,,,uM,,IC50,In Vitro,,HAT in vitro,set8,1.0,F,T.b. brucei,STIB 795,ORGANISM,14.0,HEOS
N=c1n(CCO)c2ccccc2n1CCOc1ccc(Cl)cc1Cl,N=c1n(CCO)c2ccccc2n1CCOc1ccc(Cl)cc1Cl,.,= ,2.63,T.b. brucei,,,uM,,IC50,In Vitro,,HAT in vitro,set8,1.0,F,T.b. brucei,STIB 795,ORGANISM,14.0,HEOS
N=c1n(CCO)c2ccccc2n1CCOc1ccc(Cl)cc1Cl,N=c1n(CCO)c2ccccc2n1CCOc1ccc(Cl)cc1Cl,.,= ,8.93,MRC-5 cells,,,uM,,IC50,In Vitro,,CYTOTOXICITY,set8,1.0,F,MRC-5 cells,human lung fibroblasts,ORGANISM,14.0,HEOS
COc1cc(CNCCO)cc(Br)c1OCc1ccccc1,COc1cc(CNCCO)cc(Br)c1OCc1ccccc1,.,= ,4.73,T.b. brucei,,,uM,,IC50,In Vitro,,HAT in vitro,set8,1.0,F,T.b. brucei,STIB 795,ORGANISM,14.0,HEOS
Cc1cc(F)ccc1NC(=O)Nc1ccc(-c2noc(C3CCC3)n2)cc1,Cc1cc(F)ccc1NC(=O)Nc1ccc(-c2noc(C3CCC3)n2)cc1,.,= ,4.73,T.b. brucei,,,uM,,IC50,In Vitro,,HAT in vitro,set8,1.0,F,T.b. brucei,STIB 795,ORGANISM,14.0,HEOS
Cc1cc(-c2ccco2)c(C#N)c(SCC(=O)c2ccc(O)c(O)c2)n1,Cc1cc(-c2ccco2)c(C#N)c(SCC(=O)c2ccc(O)c(O)c2)n1,.,= ,0.791,T.b. brucei,,,uM,,IC50,In Vitro,,HAT in vitro,set8,1.0,F,T.b. brucei,STIB 795,ORGANISM,14.0,HEOS
Cc1cc(-c2ccco2)c(C#N)c(SCC(=O)c2ccc(O)c(O)c2)n1,Cc1cc(-c2ccco2)c(C#N)c(SCC(=O)c2ccc(O)c(O)c2)n1,.,= ,0.756,T.b. brucei,,,uM,,IC50,In Vitro,,HAT in vitro,set8,1.0,F,T.b. brucei,STIB 795,ORGANISM,14.0,HEOS
COc1cc2nc(-c3cccnc3)nc(N3CCC[C@H]3CO)c2cc1OC,COc1cc2nc(-c3cccnc3)nc(N3CCC[C@H]3CO)c2cc1OC,.,= ,5.31,T.b. brucei,,,uM,,IC50,In Vitro,,HAT in vitro,set8,1.0,F,T.b. brucei,STIB 795,ORGANISM,14.0,HEOS
CCN(CC)c1ccc(/C=N\NC(=O)Cn2nnc3ccccc32)c(O)c1,CCN(CC)c1ccc(/C=N\NC(=O)Cn2nnc3ccccc32)c(O)c1,.,= ,0.551,T.b. brucei,,,uM,,IC50,In Vitro,,HAT in vitro,set8,1.0,F,T.b. brucei,STIB 795,ORGANISM,14.0,HEOS
CC[n+]1c(/C=C/c2ccc(N(C)C)cc2)sc2cc(NC(C)=O)ccc21,CC[n+]1c(/C=C/c2ccc(N(C)C)cc2)sc2cc(NC(C)=O)ccc21,.,= ,0.049,T.b. brucei,,,uM,,IC50,In Vitro,,HAT in vitro,set8,1.0,F,T.b. brucei,STIB 795,ORGANISM,14.0,HEOS
O=C(CN1C(=O)S/C(=C/c2ccccc2Cl)C1=O)N1CCOCC1,O=C(CN1C(=O)S/C(=C/c2ccccc2Cl)C1=O)N1CCOCC1,.,= ,5.03,T.b. brucei,,,uM,,IC50,In Vitro,,HAT in vitro,set8,1.0,F,T.b. brucei,STIB 795,ORGANISM,14.0,HEOS
Oc1c(CN2CCC(Cc3ccccc3)CC2)cc(Cl)c2cccnc12,Oc1c(CN2CCC(Cc3ccccc3)CC2)cc(Cl)c2cccnc12,.,= ,4.68,T.b. brucei,,,uM,,IC50,In Vitro,,HAT in vitro,set8,1.0,F,T.b. brucei,STIB 795,ORGANISM,14.0,HEOS
CN(C)CCNC(=O)c1ccc(COc2ccc(Cl)cc2Cl)cc1,CN(C)CCNC(=O)c1ccc(COc2ccc(Cl)cc2Cl)cc1,.,= ,3.41,T.b. brucei,,,uM,,IC50,In Vitro,,HAT in vitro,set8,1.0,F,T.b. brucei,STIB 795,ORGANISM,14.0,HEOS
