smiles code,active ingredient,salt,relation,assay value,target disease,protein target,treatment concentration,treatment unit,exposure time (h),measurement,type,model type,description,dataset,ASSAY_TYPE,ASSAY_STRAIN,TARGET_TYPE,DOSE,timepoint_unit,SUPPLIER,ASSAY_SOP,New ASSAY_SOP,Comment
CCOc1ccccc1-c1nc(CN2CCC3(CC2)OCCO3)co1,CCOc1ccccc1-c1nc(CN2CCC3(CC2)OCCO3)co1,.,=,1.0,T. b. brucei,,,%,,% inhibition,,,HAT in vitro,set5,F,SBRI 427,ORGANISM,2.0,,SCYNEXIS,TBSP24AUG07,SCYVTHAT1,
CCOc1ccccc1-c1nc(CN2CC(C)OC(C)C2)co1,CCOc1ccccc1-c1nc(CN2CC(C)OC(C)C2)co1,.,=,5.0,T. b. brucei,,,%,,% inhibition,,,HAT in vitro,set5,F,SBRI 427,ORGANISM,2.0,,SCYNEXIS,TBSP24AUG07,SCYVTHAT1,
CCOc1ccccc1-c1nc(CN2CCN(Cc3ccccc3)CC2)co1,CCOc1ccccc1-c1nc(CN2CCN(Cc3ccccc3)CC2)co1,.,=,-2.0,T. b. brucei,,,%,,% inhibition,,,HAT in vitro,set5,F,SBRI 427,ORGANISM,2.0,,SCYNEXIS,TBSP24AUG07,SCYVTHAT1,
CCOc1ccccc1-c1nc(CN2CCN(C)CC2)co1,CCOc1ccccc1-c1nc(CN2CCN(C)CC2)co1,.,=,1.0,T. b. brucei,,,%,,% inhibition,,,HAT in vitro,set5,F,SBRI 427,ORGANISM,2.0,,SCYNEXIS,TBSP24AUG07,SCYVTHAT1,
CCOC(=O)N1CCN(Cc2coc(-c3ccccc3OCC)n2)CC1,CCOC(=O)N1CCN(Cc2coc(-c3ccccc3OCC)n2)CC1,.,=,11.0,T. b. brucei,,,%,,% inhibition,,,HAT in vitro,set5,F,SBRI 427,ORGANISM,2.0,,SCYNEXIS,TBSP24AUG07,SCYVTHAT1,
CCOc1ccccc1-c1nc(CN2CCN(c3ccc(C(C)=O)cc3)CC2)co1,CCOc1ccccc1-c1nc(CN2CCN(c3ccc(C(C)=O)cc3)CC2)co1,.,=,-3.0,T. b. brucei,,,%,,% inhibition,,,HAT in vitro,set5,F,SBRI 427,ORGANISM,2.0,,SCYNEXIS,TBSP24AUG07,SCYVTHAT1,
CCOc1ccccc1-c1nc(CN2CCN(c3cccc(C(F)(F)F)c3)CC2)co1,CCOc1ccccc1-c1nc(CN2CCN(c3cccc(C(F)(F)F)c3)CC2)co1,.,=,18.0,T. b. brucei,,,%,,% inhibition,,,HAT in vitro,set5,F,SBRI 427,ORGANISM,2.0,,SCYNEXIS,TBSP24AUG07,SCYVTHAT1,
COc1ccccc1N1CCN(Cc2coc(-c3ccccc3Br)n2)CC1,COc1ccccc1N1CCN(Cc2coc(-c3ccccc3Br)n2)CC1,.,=,11.0,T. b. brucei,,,%,,% inhibition,,,HAT in vitro,set5,F,SBRI 427,ORGANISM,2.0,,SCYNEXIS,TBSP24AUG07,SCYVTHAT1,
CCOc1ccccc1-c1nc(CN2CCN(c3ccccc3)CC2)co1,CCOc1ccccc1-c1nc(CN2CCN(c3ccccc3)CC2)co1,.,=,-2.0,T. b. brucei,,,%,,% inhibition,,,HAT in vitro,set5,F,SBRI 427,ORGANISM,2.0,,SCYNEXIS,TBSP24AUG07,SCYVTHAT1,
Brc1ccccc1-c1nc(CN2CCN(c3ccccc3)CC2)co1,Brc1ccccc1-c1nc(CN2CCN(c3ccccc3)CC2)co1,.,=,-4.0,T. b. brucei,,,%,,% inhibition,,,HAT in vitro,set5,F,SBRI 427,ORGANISM,2.0,,SCYNEXIS,TBSP24AUG07,SCYVTHAT1,
Brc1ccccc1-c1nc(CN2CC=CCC2)co1,Brc1ccccc1-c1nc(CN2CC=CCC2)co1,.,=,5.0,T. b. brucei,,,%,,% inhibition,,,HAT in vitro,set5,F,SBRI 427,ORGANISM,2.0,,SCYNEXIS,TBSP24AUG07,SCYVTHAT1,
CCOc1ccccc1-c1nc(CN2C(C)C=CC2C)co1,CCOc1ccccc1-c1nc(CN2C(C)C=CC2C)co1,.,=,-2.0,T. b. brucei,,,%,,% inhibition,,,HAT in vitro,set5,F,SBRI 427,ORGANISM,2.0,,SCYNEXIS,TBSP24AUG07,SCYVTHAT1,
CCOc1ccccc1-c1nc(Cn2cnc(C)c2)co1,CCOc1ccccc1-c1nc(Cn2cnc(C)c2)co1,.,=,-15.0,T. b. brucei,,,%,,% inhibition,,,HAT in vitro,set5,F,SBRI 427,ORGANISM,2.0,,SCYNEXIS,TBSP24AUG07,SCYVTHAT1,
Cc1cn(Cc2coc(-c3ccccc3Br)n2)cn1,Cc1cn(Cc2coc(-c3ccccc3Br)n2)cn1,.,=,10.0,T. b. brucei,,,%,,% inhibition,,,HAT in vitro,set5,F,SBRI 427,ORGANISM,2.0,,SCYNEXIS,TBSP24AUG07,SCYVTHAT1,
Brc1ccccc1-c1nc(Cn2cnc(-c3ccccc3)c2)co1,Brc1ccccc1-c1nc(Cn2cnc(-c3ccccc3)c2)co1,.,=,13.0,T. b. brucei,,,%,,% inhibition,,,HAT in vitro,set5,F,SBRI 427,ORGANISM,2.0,,SCYNEXIS,TBSP24AUG07,SCYVTHAT1,
CCOc1ccccc1-c1nc(Cn2cc(C)nc2CC)co1,CCOc1ccccc1-c1nc(Cn2cc(C)nc2CC)co1,.,=,3.0,T. b. brucei,,,%,,% inhibition,,,HAT in vitro,set5,F,SBRI 427,ORGANISM,2.0,,SCYNEXIS,TBSP24AUG07,SCYVTHAT1,
CCc1nc(C)cn1Cc1coc(-c2ccccc2Br)n1,CCc1nc(C)cn1Cc1coc(-c2ccccc2Br)n1,.,=,5.0,T. b. brucei,,,%,,% inhibition,,,HAT in vitro,set5,F,SBRI 427,ORGANISM,2.0,,SCYNEXIS,TBSP24AUG07,SCYVTHAT1,
CCOc1ccccc1-c1nc(Cn2ccnc2CC)co1,CCOc1ccccc1-c1nc(Cn2ccnc2CC)co1,.,=,-1.0,T. b. brucei,,,%,,% inhibition,,,HAT in vitro,set5,F,SBRI 427,ORGANISM,2.0,,SCYNEXIS,TBSP24AUG07,SCYVTHAT1,
CCOc1ccccc1-c1nc(Cn2ccnc2C)co1,CCOc1ccccc1-c1nc(Cn2ccnc2C)co1,.,=,-2.0,T. b. brucei,,,%,,% inhibition,,,HAT in vitro,set5,F,SBRI 427,ORGANISM,2.0,,SCYNEXIS,TBSP24AUG07,SCYVTHAT1,
CCOc1ccccc1-c1nc(Cn2ccnc2)co1,CCOc1ccccc1-c1nc(Cn2ccnc2)co1,.,=,0.0,T. b. brucei,,,%,,% inhibition,,,HAT in vitro,set5,F,SBRI 427,ORGANISM,2.0,,SCYNEXIS,TBSP24AUG07,SCYVTHAT1,
CCOc1ccccc1-c1nc(CN(CC)c2cccc3ccccc23)co1,CCOc1ccccc1-c1nc(CN(CC)c2cccc3ccccc23)co1,.,=,4.0,T. b. brucei,,,%,,% inhibition,,,HAT in vitro,set5,F,SBRI 427,ORGANISM,2.0,,SCYNEXIS,TBSP24AUG07,SCYVTHAT1,
CCOc1ccccc1-c1nc(CN(C)C2CCCCC2)co1,CCOc1ccccc1-c1nc(CN(C)C2CCCCC2)co1,.,=,13.0,T. b. brucei,,,%,,% inhibition,,,HAT in vitro,set5,F,SBRI 427,ORGANISM,2.0,,SCYNEXIS,TBSP24AUG07,SCYVTHAT1,
CCOc1ccccc1-c1nc(CN(CCC#N)Cc2ccccc2)co1,CCOc1ccccc1-c1nc(CN(CCC#N)Cc2ccccc2)co1,.,=,-1.0,T. b. brucei,,,%,,% inhibition,,,HAT in vitro,set5,F,SBRI 427,ORGANISM,2.0,,SCYNEXIS,TBSP24AUG07,SCYVTHAT1,
Cc1ccccc1-c1nc(CN2CCN(c3ccc([N+](=O)[O-])cc3)CC2)co1,Cc1ccccc1-c1nc(CN2CCN(c3ccc([N+](=O)[O-])cc3)CC2)co1,.,=,-24.0,T. b. brucei,,,%,,% inhibition,,,HAT in vitro,set5,F,SBRI 427,ORGANISM,2.0,,SCYNEXIS,TBSP24AUG07,SCYVTHAT1,
O=[N+]([O-])c1ccc(N2CCN(Cc3coc(-c4cccc(F)c4)n3)CC2)cc1,O=[N+]([O-])c1ccc(N2CCN(Cc3coc(-c4cccc(F)c4)n3)CC2)cc1,.,=,-6.0,T. b. brucei,,,%,,% inhibition,,,HAT in vitro,set5,F,SBRI 427,ORGANISM,2.0,,SCYNEXIS,TBSP24AUG07,SCYVTHAT1,
Cc1ccccc1-c1nc(CN2CCN(c3ccc(F)cc3)CC2)co1,Cc1ccccc1-c1nc(CN2CCN(c3ccc(F)cc3)CC2)co1,.,=,-10.0,T. b. brucei,,,%,,% inhibition,,,HAT in vitro,set5,F,SBRI 427,ORGANISM,2.0,,SCYNEXIS,TBSP24AUG07,SCYVTHAT1,
Fc1ccc(N2CCN(Cc3coc(-c4cccc(F)c4)n3)CC2)cc1,Fc1ccc(N2CCN(Cc3coc(-c4cccc(F)c4)n3)CC2)cc1,.,=,4.0,T. b. brucei,,,%,,% inhibition,,,HAT in vitro,set5,F,SBRI 427,ORGANISM,2.0,,SCYNEXIS,TBSP24AUG07,SCYVTHAT1,
Cc1ccccc1-c1nc(CN2CCN(C(=O)C3CCCO3)CC2)co1,Cc1ccccc1-c1nc(CN2CCN(C(=O)C3CCCO3)CC2)co1,.,=,-16.0,T. b. brucei,,,%,,% inhibition,,,HAT in vitro,set5,F,SBRI 427,ORGANISM,2.0,,SCYNEXIS,TBSP24AUG07,SCYVTHAT1,
O=C(C1CCCO1)N1CCN(Cc2coc(-c3cccc(F)c3)n2)CC1,O=C(C1CCCO1)N1CCN(Cc2coc(-c3cccc(F)c3)n2)CC1,.,=,15.0,T. b. brucei,,,%,,% inhibition,,,HAT in vitro,set5,F,SBRI 427,ORGANISM,2.0,,SCYNEXIS,TBSP24AUG07,SCYVTHAT1,
Cc1ccccc1-c1nc(CN2CCN(C(=O)c3ccco3)CC2)co1,Cc1ccccc1-c1nc(CN2CCN(C(=O)c3ccco3)CC2)co1,.,=,-10.0,T. b. brucei,,,%,,% inhibition,,,HAT in vitro,set5,F,SBRI 427,ORGANISM,2.0,,SCYNEXIS,TBSP24AUG07,SCYVTHAT1,
O=C(c1ccco1)N1CCN(Cc2coc(-c3cccc(F)c3)n2)CC1,O=C(c1ccco1)N1CCN(Cc2coc(-c3cccc(F)c3)n2)CC1,.,=,9.0,T. b. brucei,,,%,,% inhibition,,,HAT in vitro,set5,F,SBRI 427,ORGANISM,2.0,,SCYNEXIS,TBSP24AUG07,SCYVTHAT1,
Cc1ccc([C@@H](C)NCc2coc(-c3ccccc3C)n2)cc1,Cc1ccc([C@@H](C)NCc2coc(-c3ccccc3C)n2)cc1,.,=,2.0,T. b. brucei,,,%,,% inhibition,,,HAT in vitro,set5,F,SBRI 427,ORGANISM,2.0,,SCYNEXIS,TBSP24AUG07,SCYVTHAT1,
Cc1ccc([C@@H](C)NCc2coc(-c3cccc(F)c3)n2)cc1,Cc1ccc([C@@H](C)NCc2coc(-c3cccc(F)c3)n2)cc1,.,=,9.0,T. b. brucei,,,%,,% inhibition,,,HAT in vitro,set5,F,SBRI 427,ORGANISM,2.0,,SCYNEXIS,TBSP24AUG07,SCYVTHAT1,
Cc1cn(Cc2coc(-c3ccccc3C)n2)c(C)n1,Cc1cn(Cc2coc(-c3ccccc3C)n2)c(C)n1,.,=,-1.0,T. b. brucei,,,%,,% inhibition,,,HAT in vitro,set5,F,SBRI 427,ORGANISM,2.0,,SCYNEXIS,TBSP24AUG07,SCYVTHAT1,
Cc1cn(Cc2coc(-c3cccc(F)c3)n2)c(C)n1,Cc1cn(Cc2coc(-c3cccc(F)c3)n2)c(C)n1,.,=,5.0,T. b. brucei,,,%,,% inhibition,,,HAT in vitro,set5,F,SBRI 427,ORGANISM,2.0,,SCYNEXIS,TBSP24AUG07,SCYVTHAT1,
CC(NCc1coc(-c2cccc(F)c2)n1)C(C)(C)C,CC(NCc1coc(-c2cccc(F)c2)n1)C(C)(C)C,.,=,8.0,T. b. brucei,,,%,,% inhibition,,,HAT in vitro,set5,F,SBRI 427,ORGANISM,2.0,,SCYNEXIS,TBSP24AUG07,SCYVTHAT1,
Cc1ccccc1-c1nc(CNc2cc[nH]n2)co1,Cc1ccccc1-c1nc(CNc2cc[nH]n2)co1,.,=,29.0,T. b. brucei,,,%,,% inhibition,,,HAT in vitro,set5,F,SBRI 427,ORGANISM,2.0,,SCYNEXIS,TBSP24AUG07,SCYVTHAT1,
Fc1cccc(-c2nc(CNc3cc[nH]n3)co2)c1,Fc1cccc(-c2nc(CNc3cc[nH]n3)co2)c1,.,=,45.0,T. b. brucei,,,%,,% inhibition,,,HAT in vitro,set5,F,SBRI 427,ORGANISM,2.0,,SCYNEXIS,TBSP24AUG07,SCYVTHAT1,
Cc1ccccc1-c1nc(CNC2CCCCCC2)co1,Cc1ccccc1-c1nc(CNC2CCCCCC2)co1,.,=,61.0,T. b. brucei,,,%,,% inhibition,,,HAT in vitro,set5,F,SBRI 427,ORGANISM,2.0,,SCYNEXIS,TBSP24AUG07,SCYVTHAT1,
COc1cc(CN(C)Cc2coc(-c3ccccc3C)n2)cc(OC)c1OC,COc1cc(CN(C)Cc2coc(-c3ccccc3C)n2)cc(OC)c1OC,.,=,-15.0,T. b. brucei,,,%,,% inhibition,,,HAT in vitro,set5,F,SBRI 427,ORGANISM,2.0,,SCYNEXIS,TBSP24AUG07,SCYVTHAT1,
COc1cc(CN(C)Cc2coc(-c3cccc(F)c3)n2)cc(OC)c1OC,COc1cc(CN(C)Cc2coc(-c3cccc(F)c3)n2)cc(OC)c1OC,.,=,0.0,T. b. brucei,,,%,,% inhibition,,,HAT in vitro,set5,F,SBRI 427,ORGANISM,2.0,,SCYNEXIS,TBSP24AUG07,SCYVTHAT1,
Fc1cccc(-c2nc(CN(Cc3ccccn3)Cc3ccccn3)co2)c1,Fc1cccc(-c2nc(CN(Cc3ccccn3)Cc3ccccn3)co2)c1,.,=,4.0,T. b. brucei,,,%,,% inhibition,,,HAT in vitro,set5,F,SBRI 427,ORGANISM,2.0,,SCYNEXIS,TBSP24AUG07,SCYVTHAT1,
CCN(Cc1coc(-c2ccccc2C)n1)c1ccc2c(c1)OCO2,CCN(Cc1coc(-c2ccccc2C)n1)c1ccc2c(c1)OCO2,.,=,13.0,T. b. brucei,,,%,,% inhibition,,,HAT in vitro,set5,F,SBRI 427,ORGANISM,2.0,,SCYNEXIS,TBSP24AUG07,SCYVTHAT1,
COCCN(CCOC)Cc1coc(-c2ccccc2C)n1,COCCN(CCOC)Cc1coc(-c2ccccc2C)n1,.,=,-4.0,T. b. brucei,,,%,,% inhibition,,,HAT in vitro,set5,F,SBRI 427,ORGANISM,2.0,,SCYNEXIS,TBSP24AUG07,SCYVTHAT1,
COCCN(CCOC)Cc1coc(-c2cccc(F)c2)n1,COCCN(CCOC)Cc1coc(-c2cccc(F)c2)n1,.,=,7.0,T. b. brucei,,,%,,% inhibition,,,HAT in vitro,set5,F,SBRI 427,ORGANISM,2.0,,SCYNEXIS,TBSP24AUG07,SCYVTHAT1,
Cc1ccccc1-c1nc(Cn2ccnc2C(C)C)co1,Cc1ccccc1-c1nc(Cn2ccnc2C(C)C)co1,.,=,-6.0,T. b. brucei,,,%,,% inhibition,,,HAT in vitro,set5,F,SBRI 427,ORGANISM,2.0,,SCYNEXIS,TBSP24AUG07,SCYVTHAT1,
CC(C)c1nccn1Cc1coc(-c2cccc(F)c2)n1,CC(C)c1nccn1Cc1coc(-c2cccc(F)c2)n1,.,=,25.0,T. b. brucei,,,%,,% inhibition,,,HAT in vitro,set5,F,SBRI 427,ORGANISM,2.0,,SCYNEXIS,TBSP24AUG07,SCYVTHAT1,
COc1ccc(OC)c(NCc2coc(-c3ccccc3C)n2)c1,COc1ccc(OC)c(NCc2coc(-c3ccccc3C)n2)c1,.,=,8.0,T. b. brucei,,,%,,% inhibition,,,HAT in vitro,set5,F,SBRI 427,ORGANISM,2.0,,SCYNEXIS,TBSP24AUG07,SCYVTHAT1,
Cc1ccccc1-c1nc(CNc2ccc(C(C)C)cc2)co1,Cc1ccccc1-c1nc(CNc2ccc(C(C)C)cc2)co1,.,=,17.0,T. b. brucei,,,%,,% inhibition,,,HAT in vitro,set5,F,SBRI 427,ORGANISM,2.0,,SCYNEXIS,TBSP24AUG07,SCYVTHAT1,
Fc1cccc(-c2nc(CNc3ccc(Oc4ccccc4)cc3)co2)c1,Fc1cccc(-c2nc(CNc3ccc(Oc4ccccc4)cc3)co2)c1,.,=,-1.0,T. b. brucei,,,%,,% inhibition,,,HAT in vitro,set5,F,SBRI 427,ORGANISM,2.0,,SCYNEXIS,TBSP24AUG07,SCYVTHAT1,
COc1ccc(NCc2coc(-c3cccc(F)c3)n2)cc1,COc1ccc(NCc2coc(-c3cccc(F)c3)n2)cc1,.,=,14.0,T. b. brucei,,,%,,% inhibition,,,HAT in vitro,set5,F,SBRI 427,ORGANISM,2.0,,SCYNEXIS,TBSP24AUG07,SCYVTHAT1,
CC(C)C(C)NCc1coc(-c2cccc(F)c2)n1,CC(C)C(C)NCc1coc(-c2cccc(F)c2)n1,.,=,8.0,T. b. brucei,,,%,,% inhibition,,,HAT in vitro,set5,F,SBRI 427,ORGANISM,2.0,,SCYNEXIS,TBSP24AUG07,SCYVTHAT1,
CC(C)C(C)NCc1coc(-c2cccc(F)c2)n1,CC(C)C(C)NCc1coc(-c2cccc(F)c2)n1,.,=,16.0,T. b. brucei,,,%,,% inhibition,,,HAT in vitro,set5,F,SBRI 427,ORGANISM,2.0,,SCYNEXIS,TBSP24AUG07,SCYVTHAT1,
C[C@@H]1C(NCc2coc(-c3cccc(F)c3)n2)C[C@H]2C[C@@H]1C2(C)C,C[C@@H]1C(NCc2coc(-c3cccc(F)c3)n2)C[C@H]2C[C@@H]1C2(C)C,.,=,90.0,T. b. brucei,,,%,,% inhibition,,,HAT in vitro,set5,F,SBRI 427,ORGANISM,2.0,,SCYNEXIS,TBSP24AUG07,SCYVTHAT1,
C[C@@H]1C(NCc2coc(-c3cccc(F)c3)n2)C[C@H]2C[C@@H]1C2(C)C,C[C@@H]1C(NCc2coc(-c3cccc(F)c3)n2)C[C@H]2C[C@@H]1C2(C)C,.,=,1.18,T. b. brucei,,,ug/ml,,IC50,,,HAT in vitro,set5,F,SBRI 427,ORGANISM,,,SCYNEXIS,MAN_03-_12_07,SCYVTHAT1,
C[C@H]1C(NCc2coc(-c3cccc(F)c3)n2)C[C@@H]2C[C@H]1C2(C)C,C[C@H]1C(NCc2coc(-c3cccc(F)c3)n2)C[C@@H]2C[C@H]1C2(C)C,.,=,99.0,T. b. brucei,,,%,,% inhibition,,,HAT in vitro,set5,F,SBRI 427,ORGANISM,2.0,,SCYNEXIS,TBSP24AUG07,SCYVTHAT1,
C[C@H]1C(NCc2coc(-c3cccc(F)c3)n2)C[C@@H]2C[C@H]1C2(C)C,C[C@H]1C(NCc2coc(-c3cccc(F)c3)n2)C[C@@H]2C[C@H]1C2(C)C,.,=,1.56,T. b. brucei,,,ug/ml,,IC50,,,HAT in vitro,set5,F,SBRI 427,ORGANISM,,,SCYNEXIS,MAN_03-_12_07,SCYVTHAT1,
Cc1ccccc1-c1nc(Cn2nc(N)cc2-c2ccccc2)co1,Cc1ccccc1-c1nc(Cn2nc(N)cc2-c2ccccc2)co1,.,=,14.0,T. b. brucei,,,%,,% inhibition,,,HAT in vitro,set5,F,SBRI 427,ORGANISM,2.0,,SCYNEXIS,TBSP24AUG07,SCYVTHAT1,
Nc1cc(-c2ccccc2)n(Cc2coc(-c3cccc(F)c3)n2)n1,Nc1cc(-c2ccccc2)n(Cc2coc(-c3cccc(F)c3)n2)n1,.,=,14.0,T. b. brucei,,,%,,% inhibition,,,HAT in vitro,set5,F,SBRI 427,ORGANISM,2.0,,SCYNEXIS,TBSP24AUG07,SCYVTHAT1,
Cc1ccccc1-c1nc(CNCCCN(C)c2ccccc2)co1,Cc1ccccc1-c1nc(CNCCCN(C)c2ccccc2)co1,.,=,13.0,T. b. brucei,,,%,,% inhibition,,,HAT in vitro,set5,F,SBRI 427,ORGANISM,2.0,,SCYNEXIS,TBSP24AUG07,SCYVTHAT1,
CN(CCCNCc1coc(-c2cccc(F)c2)n1)c1ccccc1,CN(CCCNCc1coc(-c2cccc(F)c2)n1)c1ccccc1,.,=,5.0,T. b. brucei,,,%,,% inhibition,,,HAT in vitro,set5,F,SBRI 427,ORGANISM,2.0,,SCYNEXIS,TBSP24AUG07,SCYVTHAT1,
Fc1cccc(-c2nc(CNC3C[C@H]4CC[C@@H]3C4)co2)c1,Fc1cccc(-c2nc(CNC3C[C@H]4CC[C@@H]3C4)co2)c1,.,=,-5.0,T. b. brucei,,,%,,% inhibition,,,HAT in vitro,set5,F,SBRI 427,ORGANISM,2.0,,SCYNEXIS,TBSP24AUG07,SCYVTHAT1,
Cc1ccc(C(C)NCc2coc(-c3ccccc3C)n2)cc1,Cc1ccc(C(C)NCc2coc(-c3ccccc3C)n2)cc1,.,=,-9.0,T. b. brucei,,,%,,% inhibition,,,HAT in vitro,set5,F,SBRI 427,ORGANISM,2.0,,SCYNEXIS,TBSP24AUG07,SCYVTHAT1,
Cc1ccc(CNCc2coc(-c3ccccc3C)n2)o1,Cc1ccc(CNCc2coc(-c3ccccc3C)n2)o1,.,=,-12.0,T. b. brucei,,,%,,% inhibition,,,HAT in vitro,set5,F,SBRI 427,ORGANISM,2.0,,SCYNEXIS,TBSP24AUG07,SCYVTHAT1,
Cc1ccc(CNCc2coc(-c3cccc(F)c3)n2)o1,Cc1ccc(CNCc2coc(-c3cccc(F)c3)n2)o1,.,=,10.0,T. b. brucei,,,%,,% inhibition,,,HAT in vitro,set5,F,SBRI 427,ORGANISM,2.0,,SCYNEXIS,TBSP24AUG07,SCYVTHAT1,
Cc1ccccc1-c1nc(CNC[C@@H]2CCCO2)co1,Cc1ccccc1-c1nc(CNC[C@@H]2CCCO2)co1,.,=,-1.0,T. b. brucei,,,%,,% inhibition,,,HAT in vitro,set5,F,SBRI 427,ORGANISM,2.0,,SCYNEXIS,TBSP24AUG07,SCYVTHAT1,
Fc1cccc(-c2nc(CNC[C@@H]3CCCO3)co2)c1,Fc1cccc(-c2nc(CNC[C@@H]3CCCO3)co2)c1,.,=,16.0,T. b. brucei,,,%,,% inhibition,,,HAT in vitro,set5,F,SBRI 427,ORGANISM,2.0,,SCYNEXIS,TBSP24AUG07,SCYVTHAT1,
Cc1ccccc1-c1nc(CNCc2ccccc2OC(F)(F)F)co1,Cc1ccccc1-c1nc(CNCc2ccccc2OC(F)(F)F)co1,.,=,-8.0,T. b. brucei,,,%,,% inhibition,,,HAT in vitro,set5,F,SBRI 427,ORGANISM,2.0,,SCYNEXIS,TBSP24AUG07,SCYVTHAT1,
Fc1cccc(-c2nc(CNCc3ccccc3OC(F)(F)F)co2)c1,Fc1cccc(-c2nc(CNCc3ccccc3OC(F)(F)F)co2)c1,.,=,7.0,T. b. brucei,,,%,,% inhibition,,,HAT in vitro,set5,F,SBRI 427,ORGANISM,2.0,,SCYNEXIS,TBSP24AUG07,SCYVTHAT1,
CCC(NCc1coc(-c2ccccc2C)n1)c1ccccc1,CCC(NCc1coc(-c2ccccc2C)n1)c1ccccc1,.,=,-2.0,T. b. brucei,,,%,,% inhibition,,,HAT in vitro,set5,F,SBRI 427,ORGANISM,2.0,,SCYNEXIS,TBSP24AUG07,SCYVTHAT1,
CCC(NCc1coc(-c2ccccc2C)n1)c1ccccc1,CCC(NCc1coc(-c2ccccc2C)n1)c1ccccc1,.,=,24.0,T. b. brucei,,,%,,% inhibition,,,HAT in vitro,set5,F,SBRI 427,ORGANISM,2.0,,SCYNEXIS,TBSP24AUG07,SCYVTHAT1,
CCC(NCc1coc(-c2cccc(F)c2)n1)c1ccccc1,CCC(NCc1coc(-c2cccc(F)c2)n1)c1ccccc1,.,=,9.0,T. b. brucei,,,%,,% inhibition,,,HAT in vitro,set5,F,SBRI 427,ORGANISM,2.0,,SCYNEXIS,TBSP24AUG07,SCYVTHAT1,
Cc1ccccc1-c1nc(Cn2nc(N)cc2C)co1,Cc1ccccc1-c1nc(Cn2nc(N)cc2C)co1,.,=,11.0,T. b. brucei,,,%,,% inhibition,,,HAT in vitro,set5,F,SBRI 427,ORGANISM,2.0,,SCYNEXIS,TBSP24AUG07,SCYVTHAT1,
Cc1ccccc1-c1nc(CNC23C[C@H]4C[C@@H](C2)C[C@@H](C3)C4)co1,Cc1ccccc1-c1nc(CNC23C[C@H]4C[C@@H](C2)C[C@@H](C3)C4)co1,.,=,49.0,T. b. brucei,,,%,,% inhibition,,,HAT in vitro,set5,F,SBRI 427,ORGANISM,2.0,,SCYNEXIS,TBSP24AUG07,SCYVTHAT1,
Cc1ccccc1-c1nc(CNc2cc(C(C)(C)C)nn2C)co1,Cc1ccccc1-c1nc(CNc2cc(C(C)(C)C)nn2C)co1,.,=,0.0,T. b. brucei,,,%,,% inhibition,,,HAT in vitro,set5,F,SBRI 427,ORGANISM,2.0,,SCYNEXIS,TBSP24AUG07,SCYVTHAT1,
Cn1nc(C(C)(C)C)cc1NCc1coc(-c2cccc(F)c2)n1,Cn1nc(C(C)(C)C)cc1NCc1coc(-c2cccc(F)c2)n1,.,=,10.0,T. b. brucei,,,%,,% inhibition,,,HAT in vitro,set5,F,SBRI 427,ORGANISM,2.0,,SCYNEXIS,TBSP24AUG07,SCYVTHAT1,
Cc1ccccc1-c1nc(CNC(C)C2CCCCC2)co1,Cc1ccccc1-c1nc(CNC(C)C2CCCCC2)co1,.,=,23.0,T. b. brucei,,,%,,% inhibition,,,HAT in vitro,set5,F,SBRI 427,ORGANISM,2.0,,SCYNEXIS,TBSP24AUG07,SCYVTHAT1,
CC(NCc1coc(-c2cccc(F)c2)n1)c1ccccc1,CC(NCc1coc(-c2cccc(F)c2)n1)c1ccccc1,.,=,24.0,T. b. brucei,,,%,,% inhibition,,,HAT in vitro,set5,F,SBRI 427,ORGANISM,2.0,,SCYNEXIS,TBSP24AUG07,SCYVTHAT1,
CC(NCc1coc(-c2cccc(F)c2)n1)c1ccccc1,CC(NCc1coc(-c2cccc(F)c2)n1)c1ccccc1,.,=,3.0,T. b. brucei,,,%,,% inhibition,,,HAT in vitro,set5,F,SBRI 427,ORGANISM,2.0,,SCYNEXIS,TBSP24AUG07,SCYVTHAT1,
Cc1ccccc1-c1nc(CNC(C)c2cccc3ccccc23)co1,Cc1ccccc1-c1nc(CNC(C)c2cccc3ccccc23)co1,.,=,-12.0,T. b. brucei,,,%,,% inhibition,,,HAT in vitro,set5,F,SBRI 427,ORGANISM,2.0,,SCYNEXIS,TBSP24AUG07,SCYVTHAT1,
Cc1ccccc1-c1nc(CNC(C)c2cccc3ccccc23)co1,Cc1ccccc1-c1nc(CNC(C)c2cccc3ccccc23)co1,.,=,2.0,T. b. brucei,,,%,,% inhibition,,,HAT in vitro,set5,F,SBRI 427,ORGANISM,2.0,,SCYNEXIS,TBSP24AUG07,SCYVTHAT1,
CC(NCc1coc(-c2cccc(F)c2)n1)c1cccc2ccccc12,CC(NCc1coc(-c2cccc(F)c2)n1)c1cccc2ccccc12,.,=,-5.0,T. b. brucei,,,%,,% inhibition,,,HAT in vitro,set5,F,SBRI 427,ORGANISM,2.0,,SCYNEXIS,TBSP24AUG07,SCYVTHAT1,
Cc1ccccc1-c1nc(CNCc2ccc(OC(F)(F)F)cc2)co1,Cc1ccccc1-c1nc(CNCc2ccc(OC(F)(F)F)cc2)co1,.,=,-3.0,T. b. brucei,,,%,,% inhibition,,,HAT in vitro,set5,F,SBRI 427,ORGANISM,2.0,,SCYNEXIS,TBSP24AUG07,SCYVTHAT1,
